"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
0.1,0.17857142857142858,0.38299304624155733,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
0.2,0.26785714285714285,0.61211201789295067,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0.3,0.30357142857142855,0.67927595005750852,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0
0.4,0.44642857142857145,0.82201066332027906,0,3,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,3,3,1,0,0,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0
0.5,0.5714285714285714,0.82065180664828974,0,3,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,3,3,1,0,0,1,0,0,0,1,3,1,2,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,1
0.6,0.39285714285714285,0.77179224232051136,0,3,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3,3,0,0,0,1,0,0,0,0,3,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0.7,0.42857142857142855,0.79859570624992504,0,3,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,0,0,1,1,1,0,2,0,1,0,1,0,0,1,0,0
0.8,0.48214285714285715,0.8449655831657843,0,3,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,1,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0,1,1,1,1,3,0,1,0,1,0,0,0,0,1
0.9,0.5,0.68138514386924687,0,3,0.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,1,1,1,1,3,0,1,0,1,0,0,0,1,1
1.0,0.5535714285714286,0.70507453651427276,0,3,0.0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,1,1,3,0,1,1,1,0,0,0,1,1
1.1,0.625,0.7455223480410037,0,3,0.0,1.0,0.0,2,0,0,2,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,0,1,0,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,1,1,3,0,1,1,1,0,0,0,1,1
1.2,0.48214285714285715,0.70688126474605317,0,3,0.0,1.0,0.0,2,0,0,2,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,3,1,1,1,1,0,0,0,1,1
1.3,0.42857142857142855,0.62269984907723952,0,3,0.0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,3,1,1,1,1,0,0,0,1,1
1.4,0.4642857142857143,0.68044853154491614,0,3,0.0,1.0,0.0,1,1,0,1,0,0,1,0,1,0,1,0,2,0,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,0,1
1.5,0.6071428571428571,0.85937210110828322,0,3,0.0,1.0,0.0,2,3,0,1,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,1,0,2,2,0,1,0,1,1,0,1,0,1
1.6,0.7678571428571429,0.77898907539954398,0,3,0.0,1.0,1.0,2,3,1,2,1,0,3,1,0,2,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,2,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,2,1,2,1,0,1,0,0,1,0,0,1,0
1.7,0.75,0.871165065546462,0,3,0.0,1.0,1.0,2,3,1,2,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,1,1,1,0,2,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,2,1,2,1,0,3,0,1,1,0,0,1,0
1.8,1.125,1.2256558011355156,0,5,0.0,2.0,1.0,3,3,1,2,1,0,3,0,0,1,0,0,0,1,1,1,0,0,0,2,0,3,1,3,2,0,3,1,0,0,0,0,0,0,1,1,0,3,0,1,0,0,2,4,1,3,2,1,5,1,2,1,1,1,1,0
1.9,1.2142857142857142,1.2205719636167898,0,5,0.0,2.0,1.0,3,3,1,2,1,0,3,0,0,1,0,0,0,1,1,1,0,1,0,3,1,3,1,3,2,0,3,1,0,1,0,0,0,0,1,1,0,3,0,1,0,0,2,4,1,3,2,1,5,1,2,1,2,1,1,0
2.0,1.125,1.2256558011355156,0,5,0.0,2.0,1.0,3,3,1,2,1,0,3,0,0,1,0,0,0,1,1,1,0,0,0,2,0,3,1,3,2,0,3,0,0,1,0,0,0,0,1,1,0,3,0,1,0,0,2,4,1,3,2,1,5,1,2,1,1,1,1,0
2.1,1.0,1.3228756555322954,0,5,0.0,1.25,0.5,4,2,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,3,2,0,4,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,2,4,1,3,2,1,5,1,2,1,1,1,0,0
2.2,1.0892857142857142,1.4550010519667982,0,6,0.0,2.0,1.0,5,1,0,2,0,0,1,1,0,2,0,1,0,1,0,0,0,1,0,1,0,3,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,4,1,3,2,1,6,1,2,1,1,1,0,0
2.3,0.9821428571428571,1.356085114118835,0,5,0.0,1.25,0.0,5,1,0,2,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,1,1,3,2,3,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,3,1,2,2,1,5,1,2,0,1,1,0,0
2.4,0.9464285714285714,1.2875730611328826,0,5,0.0,1.25,0.0,5,1,0,2,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,1,1,3,2,3,3,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,1,2,2,1,5,1,2,0,1,1,0,0
2.5,1.5178571428571428,1.4998937037166935,0,6,0.0,3.0,1.0,6,1,3,4,2,0,1,1,0,4,0,1,1,1,3,0,0,1,0,1,2,3,3,3,4,0,2,1,0,1,0,1,1,0,1,0,0,4,0,3,0,0,1,4,2,3,3,1,5,1,2,0,1,1,2,0
2.6,1.5357142857142858,1.5693980387657025,0,6,0.0,2.0,1.0,5,0,2,4,1,0,0,1,0,4,0,1,1,1,2,0,0,1,0,1,2,4,3,4,4,0,2,1,0,1,0,1,1,0,1,0,1,4,0,3,0,0,1,4,2,4,4,1,6,1,2,0,1,1,2,1
2.7,1.6428571428571428,1.493181782883348,0,6,0.75,2.25,1.0,4,1,2,4,1,0,0,1,0,3,0,1,2,1,2,1,0,2,1,2,4,4,2,4,3,0,2,1,0,1,0,1,1,0,0,0,1,4,1,3,0,0,2,3,1,5,4,1,6,1,2,0,2,1,3,1
2.8,1.625,1.5986880782155635,0,7,0.0,2.0,1.0,4,1,2,4,1,0,0,0,0,2,0,1,1,2,2,1,0,2,0,1,2,5,2,5,3,0,2,1,0,1,0,1,1,0,0,1,1,4,1,3,0,0,2,4,2,4,5,1,7,2,2,0,1,1,2,1
2.9,1.5,1.5923926292577109,0,7,0.0,2.0,1.0,4,1,3,5,1,0,0,0,0,3,0,1,1,2,2,1,0,2,0,1,2,5,2,4,2,0,2,0,0,0,0,0,1,0,0,1,1,4,1,3,0,0,1,2,2,3,5,1,7,1,2,0,1,1,2,1
3.0,1.5535714285714286,1.6999962484952604,0,7,0.0,2.0,1.0,7,1,2,6,2,0,0,0,0,2,0,1,1,2,2,1,0,2,0,1,2,5,5,4,3,0,2,0,0,0,0,0,1,0,0,1,1,3,1,3,0,0,1,2,2,2,4,1,6,1,2,0,1,1,2,1
3.1,1.6428571428571428,1.7364636830204598,0,7,0.0,2.0,1.0,6,1,1,5,2,0,0,0,0,2,0,1,1,2,1,1,0,2,0,1,2,5,4,5,4,1,1,0,0,0,0,0,1,1,0,2,1,3,0,2,0,1,1,5,4,3,4,1,7,1,2,1,1,1,1,1
3.2,1.8928571428571428,1.9971280400022595,0,8,0.0,3.0,1.0,7,1,2,6,3,0,0,0,1,4,0,0,0,3,1,1,1,2,0,1,1,5,5,5,5,1,1,0,0,0,0,0,2,0,1,1,1,4,0,2,0,1,2,5,3,4,5,2,8,1,2,1,1,1,1,2
3.3,1.8035714285714286,2.0651845546822103,0,8,0.0,3.0,1.0,7,1,1,6,2,0,0,0,1,4,0,0,0,3,1,0,1,1,0,0,0,5,5,5,5,1,1,0,0,0,0,0,1,1,1,1,1,4,0,2,0,1,3,5,3,5,5,2,8,1,2,1,0,1,1,2
3.4,1.875,2.1799615003153479,0,8,0.0,3.0,1.0,8,1,1,7,2,0,0,0,1,5,0,0,0,3,1,0,1,1,0,0,0,4,5,5,6,1,2,0,0,0,0,0,1,1,1,1,1,4,0,2,0,1,3,6,4,5,5,2,7,1,1,1,0,1,1,2
3.5,1.7142857142857142,1.9152982396845604,0,7,0.0,2.25,1.0,7,1,1,6,2,1,0,1,1,4,1,0,0,4,1,0,1,1,0,0,0,2,5,4,6,1,1,0,0,0,0,1,1,1,1,1,1,3,0,1,0,1,3,6,4,4,4,2,6,1,0,1,0,0,1,2
3.6,1.7142857142857142,1.9522357669594923,0,7,0.0,2.25,1.0,7,2,1,6,2,1,1,0,1,4,0,0,0,4,1,0,1,1,0,0,0,2,5,4,6,1,2,0,0,0,0,1,1,0,1,1,1,3,0,1,0,1,3,7,5,4,3,1,5,2,0,1,0,0,1,2
3.7,1.6785714285714286,2.2209002587202495,0,9,0.0,2.0,1.0,9,2,0,8,2,1,1,0,1,4,0,0,0,3,0,1,1,1,0,0,0,2,6,4,7,3,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,1,3,7,4,4,2,1,5,1,0,1,0,0,0,2
3.8,1.6785714285714286,1.9558259385847236,0,8,0.0,2.0,1.0,8,3,0,6,2,1,2,0,1,2,0,0,0,3,0,0,0,1,1,1,1,2,5,4,6,2,2,0,1,0,0,1,1,0,0,2,1,2,0,0,0,1,3,6,4,6,2,1,5,1,0,1,0,0,1,2
3.9,1.4642857142857142,1.7316825603429509,0,6,0.0,2.0,1.0,6,2,0,5,2,1,1,0,1,2,0,0,0,3,0,0,1,1,0,0,0,2,4,4,5,2,1,0,1,0,0,1,1,0,0,2,1,2,0,0,0,1,3,6,4,5,2,1,5,1,0,1,0,0,0,2
4.0,1.4464285714285714,1.8604880586358332,0,7,0.0,2.0,1.0,7,0,0,5,2,1,0,0,1,2,0,0,0,3,0,0,1,1,0,0,0,2,4,4,5,3,1,0,1,0,0,0,1,0,0,2,1,2,0,0,0,1,3,6,4,5,2,1,6,1,0,1,0,0,0,2
4.1,1.6071428571428572,1.8485377563725041,0,7,0.0,2.0,1.0,6,0,0,4,2,1,0,0,1,2,0,1,1,3,0,0,1,1,0,1,1,2,4,5,6,2,1,1,1,1,0,0,1,0,0,2,1,3,0,0,0,1,3,7,4,6,2,1,5,1,0,2,0,0,0,3
4.2,1.6071428571428572,2.0149315074195036,0,8,0.0,2.0,1.0,6,0,0,4,2,1,0,1,1,2,0,1,1,3,0,0,0,0,1,1,1,2,4,6,7,2,0,0,0,0,0,0,1,0,0,1,1,3,0,1,0,1,4,8,4,6,2,1,5,1,0,2,0,0,1,2
4.3,1.6607142857142858,1.9573742042619759,0,8,0.0,3.0,1.0,6,1,0,3,2,1,1,1,1,1,0,1,1,3,0,0,0,0,1,1,1,3,3,8,6,2,1,0,0,0,0,0,1,0,0,1,3,4,0,1,0,1,3,7,3,5,3,1,6,1,0,2,0,0,1,2
4.4,1.6607142857142858,1.8639127979514885,0,7,0.0,3.0,1.0,6,1,1,3,3,1,1,1,1,1,0,0,0,3,1,0,0,0,1,0,0,3,3,7,6,2,1,1,0,0,0,0,2,1,0,2,1,4,0,1,0,1,3,7,3,4,3,1,6,1,1,1,0,0,2,2
4.5,1.7321428571428572,1.9410147514395975,0,8,0.0,3.0,1.0,6,1,1,3,3,1,1,0,1,1,0,0,0,3,1,0,0,0,2,0,0,4,3,8,6,2,1,1,1,0,0,0,2,1,0,3,1,4,0,1,0,1,3,7,3,4,3,1,6,1,1,1,0,0,2,2
4.6,1.9821428571428572,1.8755101346849934,0,8,1.0,3.0,2.0,6,1,1,3,3,2,1,0,2,1,0,0,1,3,2,0,0,2,2,2,3,4,3,8,6,2,1,1,2,0,0,0,2,1,0,3,1,4,0,2,0,1,3,7,3,4,3,1,6,1,1,1,0,0,3,2
4.7,1.9107142857142858,1.8734687625048976,0,8,0.75,3.0,1.0,6,1,2,3,3,2,1,0,2,1,0,0,1,2,3,0,0,2,1,2,3,4,3,8,6,2,1,1,1,0,0,0,2,1,0,2,1,5,0,1,0,1,3,7,3,3,3,0,5,1,1,1,0,0,3,3
4.8,1.8035714285714286,1.8843305258399452,0,9,0.0,2.0,1.0,7,2,1,5,3,1,1,0,2,2,0,0,1,1,2,1,0,2,1,2,3,5,3,9,5,2,1,1,1,0,0,0,2,1,0,2,2,5,0,1,0,0,2,5,2,2,3,0,4,1,1,0,0,0,2,2
4.9,1.8392857142857142,2.0334417139622261,0,10,0.0,2.25,1.0,7,1,1,4,3,1,1,0,2,1,0,0,1,1,2,1,0,2,0,2,3,5,3,10,6,3,1,1,1,0,0,0,2,1,0,2,3,5,0,1,0,0,2,5,2,2,4,1,5,1,0,0,0,0,2,2
5.0,1.5714285714285714,1.9443796555451718,0,10,0.0,2.0,1.0,5,1,0,3,1,1,1,0,2,1,0,0,1,0,1,1,0,2,0,2,3,5,1,10,6,3,1,0,1,0,0,0,1,2,0,3,2,5,0,1,0,0,2,4,1,2,4,1,5,0,1,0,0,0,1,1
5.1,1.5892857142857142,1.9065374908670514,0,10,0.0,2.0,1.0,4,2,0,3,1,1,2,0,1,0,0,0,1,0,1,1,0,2,0,2,3,5,1,10,5,2,1,0,1,0,0,0,1,2,0,3,2,5,0,1,0,0,2,5,1,2,4,1,5,0,2,0,0,0,2,2
5.2,1.8214285714285714,2.0450911860314873,0,11,0.0,2.0,1.0,5,2,0,4,2,1,2,0,1,0,0,0,1,0,1,2,0,2,0,2,3,5,2,11,6,2,1,0,1,0,0,0,1,2,2,4,3,5,0,1,1,1,2,5,1,2,4,1,5,0,2,0,0,0,2,2
5.3,1.75,2.0980433061035022,0,11,0.0,2.0,1.0,5,2,0,4,2,0,2,0,1,0,0,0,1,0,0,2,0,2,0,2,3,5,2,11,6,2,1,0,1,0,0,0,1,2,2,5,2,5,0,0,1,1,2,5,1,2,4,1,5,0,2,0,0,0,1,2
5.4,1.7321428571428572,1.8755101346849927,0,9,0.0,2.0,1.0,5,2,0,4,2,0,2,0,2,0,0,1,3,0,0,2,0,1,1,1,4,5,2,9,4,2,1,0,1,0,0,0,1,2,3,5,2,4,0,1,1,1,1,4,1,1,4,1,6,0,2,0,0,0,2,1
5.5,1.5535714285714286,1.9632302359080733,0,9,0.0,2.0,1.0,4,2,1,3,4,0,2,0,1,0,0,0,1,0,1,2,0,0,0,0,1,5,2,9,4,2,1,0,1,0,0,0,2,2,3,5,2,4,0,0,0,0,1,4,1,2,5,1,7,0,1,0,0,0,1,0
5.6,1.4821428571428572,1.8897379960929903,0,9,0.0,2.0,1.0,4,2,1,3,4,0,2,0,1,0,0,0,1,0,1,2,0,0,0,0,1,5,2,9,4,1,1,0,1,0,0,0,2,2,3,5,2,4,0,0,0,0,1,4,1,1,4,1,6,0,1,0,0,0,1,0
5.7,1.4821428571428572,1.8897379960929901,0,8,0.0,2.0,1.0,5,2,1,3,5,0,2,0,1,0,0,0,1,0,1,2,0,0,0,0,1,5,2,8,3,2,1,0,1,0,0,0,3,2,3,5,2,3,0,0,0,0,1,3,0,1,4,1,7,0,1,0,0,0,1,0
5.8,1.6071428571428572,2.1101673209603495,0,8,0.0,2.25,1.0,7,2,2,3,5,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,5,2,8,3,3,2,0,1,0,0,0,3,2,4,5,2,4,0,0,0,0,1,3,0,1,5,1,8,0,1,0,0,0,1,0
5.9,1.7678571428571428,2.2677165310739618,0,10,0.0,3.0,1.0,5,1,2,4,5,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,1,5,2,10,5,3,0,0,1,0,0,0,3,2,4,5,2,3,0,0,0,0,3,5,0,4,5,1,8,0,1,0,0,0,2,0
6.0,1.5178571428571428,1.9999202790233863,0,9,0.0,2.25,0.5,5,0,2,4,4,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,2,5,2,9,4,2,0,0,1,0,0,0,2,2,3,4,1,3,0,0,0,0,2,4,0,3,4,0,7,0,1,0,0,0,2,0
6.1,1.7142857142857142,2.1440472885433768,0,10,0.0,2.25,1.0,6,1,2,4,4,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,2,5,2,10,5,2,1,1,1,1,0,0,2,2,3,5,1,4,0,0,0,0,2,5,1,3,4,0,7,0,1,0,0,0,2,0
6.2,1.9464285714285714,2.4958511492442161,0,11,0.0,3.0,1.0,8,1,2,4,5,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,2,5,3,11,7,3,1,1,1,1,0,0,2,2,2,5,1,5,0,0,0,0,2,7,2,3,4,1,8,0,1,0,0,0,2,0
6.3,2.0,2.3375811674219387,0,11,0.0,3.0,1.0,7,1,3,3,4,0,0,0,0,0,0,1,2,0,2,2,1,1,0,2,4,5,3,11,7,2,2,1,1,1,0,0,2,2,1,4,1,5,0,0,0,0,2,7,2,4,4,0,7,0,1,1,1,0,2,0
6.4,2.0892857142857144,2.3999760840645119,0,11,0.0,3.0,1.0,7,1,4,3,5,0,0,0,0,0,0,1,2,0,3,2,0,1,0,2,4,5,3,11,7,2,2,2,1,1,0,0,3,2,0,4,1,5,0,1,0,0,2,7,2,5,5,0,6,0,0,1,1,0,3,0
6.5,2.0535714285714284,2.4010387845467966,0,11,0.0,3.0,1.0,7,1,4,3,5,0,0,0,0,0,0,1,2,1,3,2,0,1,0,2,4,5,3,11,7,2,2,0,1,0,0,0,2,2,1,4,1,5,0,1,0,0,2,7,2,5,5,0,6,0,0,1,1,0,3,0
6.6,2.2321428571428572,2.4784144660056606,0,11,0.0,3.0,1.5,8,1,3,4,3,0,0,0,1,1,0,2,3,0,2,3,1,1,0,3,5,5,4,11,8,2,2,0,1,1,0,0,1,2,2,4,1,5,0,1,0,0,2,8,3,5,5,0,6,0,0,1,2,0,2,0
6.7,1.9821428571428572,2.1752756100301029,0,11,0.0,3.0,1.5,6,1,3,2,3,0,0,0,1,1,0,2,3,0,2,2,1,1,0,3,4,5,2,11,6,2,2,0,1,1,0,0,1,2,2,4,1,5,0,1,0,0,2,6,2,5,5,0,5,0,0,1,2,0,2,0
6.8,2.0357142857142856,2.0956100860258009,0,10,0.0,3.0,2.0,7,1,3,3,3,0,0,0,1,2,0,2,3,0,2,2,1,1,0,3,4,5,3,10,6,2,2,0,1,1,1,0,1,2,2,4,1,4,0,1,0,0,2,6,3,4,5,0,5,0,0,1,2,0,2,0
6.9,1.9285714285714286,2.0165134590704432,0,10,0.0,3.0,1.0,5,1,3,1,3,0,0,0,1,1,0,2,3,0,2,1,1,1,0,4,5,5,1,10,5,2,2,0,2,1,0,0,1,2,2,4,1,4,0,2,0,0,2,5,2,4,5,0,5,0,0,1,3,0,3,0
7.0,2.0178571428571428,1.8467255909212024,0,9,1.0,3.0,1.5,5,1,4,2,3,0,0,1,1,1,1,2,2,0,3,2,1,1,0,4,4,5,1,9,4,2,2,1,1,1,0,2,1,3,2,5,1,4,0,2,0,0,1,4,2,3,5,1,5,0,0,1,3,0,4,0
7.1,1.9107142857142858,1.6932300674227621,0,8,1.0,3.0,1.5,5,1,4,2,3,1,0,1,0,0,1,2,2,2,3,2,0,1,0,4,4,4,1,8,4,2,2,1,1,1,0,2,1,3,1,5,1,3,0,1,0,0,1,5,2,2,3,1,4,2,0,1,3,0,4,0
7.2,1.9464285714285714,1.7669550367909244,0,8,1.0,3.0,1.0,6,1,5,3,3,0,0,1,0,0,1,2,2,1,4,3,0,1,0,4,4,3,1,8,4,2,3,1,1,1,0,2,1,2,1,5,3,3,0,1,0,0,1,4,2,2,3,1,4,1,0,1,3,0,4,0
7.3,1.7678571428571428,1.5582851314892308,0,7,0.75,3.0,1.5,5,1,4,2,3,0,0,1,0,0,2,2,2,1,3,2,0,1,0,4,4,2,1,7,4,2,2,1,0,1,0,3,1,3,1,4,2,3,0,1,0,0,1,4,2,2,2,1,3,1,0,1,3,0,4,0
7.4,1.8214285714285714,1.6047601384757844,0,7,0.0,3.0,2.0,5,2,3,2,3,0,1,1,0,0,3,3,2,0,2,2,0,1,0,5,4,2,1,7,4,2,2,2,0,1,1,4,1,3,0,4,2,3,0,1,0,0,1,4,2,2,2,1,3,0,0,1,4,0,3,0
7.5,1.6428571428571428,1.5402756180605588,0,7,0.0,3.0,2.0,5,2,3,2,3,0,0,1,0,0,3,3,2,0,2,2,0,0,0,3,3,2,2,7,4,1,2,2,0,1,1,4,0,3,0,4,1,3,0,1,0,0,1,4,2,2,2,1,2,0,0,1,2,0,3,0
7.6,1.375,1.482788155565627,0,5,0.0,3.0,1.0,3,3,3,2,3,0,1,1,0,0,3,2,1,0,2,3,0,0,0,3,2,0,1,5,4,0,2,3,0,1,1,5,0,3,0,4,0,2,0,1,0,0,1,4,2,1,0,0,0,0,0,0,2,0,3,0
7.7,1.5,1.6903085094570331,0,6,0.0,2.25,1.0,2,2,4,3,3,0,0,1,0,1,3,1,0,0,3,3,0,0,0,1,1,1,1,6,6,0,1,4,0,1,1,5,1,2,0,3,0,2,0,2,0,0,2,6,3,2,0,0,1,1,0,0,1,0,4,0
7.8,1.375,1.6750533040558953,0,6,0.0,3.0,1.0,0,2,3,3,2,0,0,1,0,1,3,1,0,0,3,3,0,0,1,0,1,1,0,6,5,0,0,4,0,1,1,5,1,2,0,3,0,2,0,2,0,0,3,5,3,3,0,0,1,0,0,0,0,0,5,0
7.9,1.375,1.696240591088759,0,6,0.0,2.0,1.0,1,1,2,3,1,0,0,1,0,1,3,1,0,0,2,2,0,0,2,0,1,1,1,6,6,0,0,4,1,1,1,4,1,1,0,2,0,2,0,2,0,0,3,6,4,4,0,0,1,0,0,0,0,0,5,0
8.0,1.2857142857142858,1.5435844846410212,0,6,0.0,2.0,1.0,0,1,3,4,1,0,0,0,0,1,2,1,0,0,3,2,0,1,2,0,1,1,0,6,5,1,0,3,1,0,1,3,1,1,0,2,0,2,0,1,0,0,3,5,3,4,0,0,2,0,1,0,0,0,4,0
8.1,1.4107142857142858,1.6450877713697238,0,7,0.0,2.0,1.0,1,2,2,3,1,0,0,0,0,1,2,1,0,1,2,2,0,1,2,0,1,0,0,7,6,1,1,3,1,0,1,3,1,1,0,2,0,3,0,1,0,0,3,6,4,4,1,1,2,0,1,0,0,0,4,0
8.2,1.4464285714285714,1.4628695242221568,0,6,0.0,2.0,1.0,2,2,1,3,1,0,1,0,0,2,2,1,0,1,1,2,0,2,2,2,2,0,2,6,6,1,0,3,0,0,1,3,1,1,0,2,0,2,0,1,0,0,3,5,3,4,1,1,2,0,1,0,2,0,3,0
8.3,1.3035714285714286,1.2665989733075238,0,5,0.0,2.0,1.0,1,1,1,1,1,0,1,0,0,0,2,1,0,1,1,2,0,2,3,2,2,0,1,5,4,1,0,3,0,0,1,3,1,1,0,2,0,2,0,1,0,0,2,4,3,4,2,1,3,0,1,0,2,0,3,1
8.4,1.2678571428571428,1.2746297981959231,0,6,0.0,2.0,1.0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,2,0,2,3,2,2,1,1,6,3,1,0,3,0,0,1,2,1,0,0,1,0,3,0,1,0,0,2,3,2,4,2,1,4,0,2,0,2,0,3,1
8.5,1.2678571428571428,1.2025430112380808,0,5,0.0,2.0,1.0,1,1,2,1,2,0,2,0,0,0,0,0,0,1,2,2,0,2,3,2,2,2,1,5,2,1,0,2,0,0,0,1,2,1,0,1,0,2,0,1,1,0,2,2,1,4,2,1,4,0,2,0,2,0,4,2
8.6,1.375,1.5066815475455606,0,6,0.0,2.0,1.0,1,1,4,0,3,0,1,0,0,0,0,0,0,1,4,1,0,1,3,2,2,2,1,6,3,1,0,1,0,0,0,0,2,1,1,1,0,3,0,1,0,0,2,3,2,5,2,1,4,0,2,0,2,0,5,2
8.7,1.3928571428571428,1.4841853396557247,0,6,0.0,2.0,1.0,0,0,3,0,3,0,0,0,1,0,0,0,1,1,3,1,0,1,4,2,3,2,0,6,3,1,0,1,0,0,0,0,2,2,1,2,0,3,0,1,0,0,2,3,2,5,2,1,4,0,3,0,2,1,4,2
8.8,1.5357142857142858,1.4634143748962771,0,7,0.0,2.0,1.5,2,1,3,2,2,0,0,1,2,3,0,0,1,1,2,1,2,2,4,1,3,2,0,7,3,0,2,0,0,0,0,0,1,2,2,3,0,4,0,0,0,0,2,3,2,5,2,1,3,0,2,0,1,1,3,2
8.9,1.3928571428571428,1.4841853396557247,0,6,0.0,2.0,1.0,2,0,4,3,3,0,0,1,2,3,0,0,1,0,3,0,2,1,4,0,2,1,0,6,3,0,1,0,0,0,0,0,2,2,2,2,0,3,0,0,0,0,2,3,2,5,1,0,2,0,2,0,1,1,4,2
9.0,1.5,1.5352989471574769,0,7,0.0,2.25,1.0,3,0,3,3,3,0,0,1,3,4,0,0,1,0,2,0,2,1,3,0,2,1,1,7,4,0,1,0,0,0,0,0,2,2,2,2,1,3,0,0,0,1,2,4,3,5,1,0,2,0,2,0,1,1,3,2
