"time","mean","stdev","min","max","q1","q3","median","s9","s8","s3","s2","s1","s7","s6","s5","s4","s19","s18","s13","s12","s11","s10","s17","s16","s15","s14","s30","s22","s23","s20","s21","s26","s27","s24","s25","s28","s29"
0.10000000000000001,0.00046666666666666672,0.00056174331821175715,0.00046666666666666672,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.002,0.001,0.001,0.0,0.001,0.001,0.0
0.20000000000000001,0.00073333333333333356,0.0010306416555826872,0.00073333333333333356,0.0030000000000000001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.003,0.0,0.002,0.003,0.0,0.0,0.0,0.001,0.0,0.003,0.002,0.001,0.001,0.0,0.002,0.0,0.0
0.29999999999999999,0.0008333333333333336,0.001157103663847319,0.0008333333333333336,0.0040000000000000001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.003,0.0,0.002,0.003,0.0,0.0,0.0,0.001,0.0,0.004,0.002,0.002,0.001,0.0,0.002,0.0,0.0
0.40000000000000002,0.0011666666666666668,0.0013682917167849196,0.0011666666666666668,0.0040000000000000001,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.004,0.002,0.0,0.0,0.003,0.001,0.003,0.004,0.0,0.001,0.0,0.001,0.0,0.004,0.003,0.002,0.001,0.001,0.002,0.0,0.0
0.5,0.0014666666666666671,0.001477234653744022,0.0014666666666666671,0.0050000000000000001,0.0,0.0027500000000000003,0.001,0.001,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.0,0.004,0.002,0.001,0.0,0.004,0.002,0.003,0.005,0.0,0.001,0.0,0.001,0.0,0.004,0.003,0.002,0.001,0.001,0.003,0.001,0.001
0.59999999999999998,0.0010333333333333334,0.0013034143197344769,0.0010333333333333334,0.0050000000000000001,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.004,0.001,0.001,0.0,0.003,0.001,0.003,0.005,0.0,0.001,0.0,0.001,0.0,0.002,0.003,0.001,0.001,0.001,0.001,0.0,0.0
0.69999999999999996,0.0011333333333333336,0.0013097921802925668,0.0011333333333333336,0.0040000000000000001,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.004,0.001,0.001,0.0,0.003,0.0,0.003,0.004,0.0,0.001,0.0,0.002,0.002,0.002,0.003,0.003,0.001,0.001,0.002,0.0,0.0
0.80000000000000004,0.0012000000000000001,0.00132664991614216,0.0012000000000000001,0.0040000000000000001,0.0,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.0,0.0,0.003,0.0,0.004,0.003,0.001,0.001,0.0,0.002,0.003,0.002,0.003,0.003,0.0,0.001,0.001,0.001,0.001
0.90000000000000002,0.0013000000000000004,0.0010692676621563628,0.0013000000000000004,0.0030000000000000001,0.0,0.002,0.001,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.002,0.001,0.003,0.002,0.0,0.0,0.002,0.0,0.003,0.002,0.0,0.001,0.001,0.002,0.003,0.002,0.002,0.003,0.0,0.001,0.003,0.002,0.001
1.0,0.0014666666666666671,0.0011175369742826807,0.0014666666666666671,0.0030000000000000001,0.00025000000000000001,0.002,0.0015,0.001,0.0,0.001,0.0,0.002,0.001,0.001,0.002,0.002,0.002,0.003,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.001,0.002,0.003,0.003,0.002,0.003,0.003,0.0,0.002,0.003,0.002,0.001
