"time","mean","stdev","min","max","q1","q3","median","throughput","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
0.1,0.055671879434272722,0.13944407612459772,0.0,0.79479973501879952,0.0,0.020000000000000018,0.010000000000000007,31176252483.192738,0.010000000000000007,0.010000000000000009,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.009999999999999993,0.0,0.009999999999999993,0.0,0.0,0.0,0.010000000000000009,0.010000000000000009,0.04000000000000003,0.009999999999999993,0.020000000000000014,0.010000000000000009,0.019407724155204448,0.019407724155204448,0.040000000000000036,0.010000000000000007,0.2755415943662491,0.25554159436624907,0.0,0.0,0.010000000000000007,0.0,0.0,0.0,0.020000000000000014,0.0,0.2455415943662491,0.020000000000000018,0.25554159436624907,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.7947997350187995,0.0,0.020000000000000018,0.0,0.010000000000000009,0.42621798168493225,0.010000000000000007,0.4162179816849322,0.009407724155204437,0.0,0.020000000000000018,0.020000000000000018,0.0
0.2,0.14818454041464957,0.31169740840288357,0.0,0.99999999999999967,0.0,0.020000000000000018,0.010000000000000009,82983342632.203796,0.020000000000000018,0.010000000000000007,0.020000000000000018,0.040000000000000036,0.030000000000000023,0.0,0.0,0.010000000000000009,0.010000000000000009,0.03000000000000003,0.010000000000000007,0.0,0.010000000000000009,0.8015451406771698,0.010000000000000009,0.00999999999999987,0.0,0.010000000000000009,0.0,0.00059227584479557,0.00059227584479557,0.2524595557824811,0.0,0.9361321213115144,0.6836725655290333,0.8115451406771698,0.020000000000000018,0.00999999999999987,0.0,0.00999999999999987,0.0,0.019999999999999876,0.010000000000000009,0.9800000000000003,0.010000000000000009,0.9361321213115144,0.010000000000000009,0.0,0.0,0.010000000000000009,0.0,0.010000000000000007,0.010000000000000009,0.9999999999999997,0.010000000000000007,0.020000000000000018,0.010000000000000009,0.0,0.7525353951985558,0.0,0.7425353951985558,0.00059227584479557,0.0,0.0,0.010000000000000009,0.010000000000000009
0.3,0.13418028068911278,0.28538522083799034,0.0,1.0000000000000004,0.0,0.02250000000000002,0.010000000000000009,75140957185.903168,0.05000000000000005,0.0,0.010000000000000009,0.07000000000000006,0.010000000000000009,0.0,0.010000000000000009,0.0,0.0,0.050000000000000044,0.0,0.0,0.0,0.9900000000000008,0.010000000000000009,0.020000000000000018,0.010000000000000009,0.0,0.010000000000000007,0.010000000000000009,0.010000000000000007,0.3433333333333334,0.03000000000000003,0.6966666666666667,0.39333333333333337,0.7890307056189606,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.6666666666666667,0.020000000000000014,0.0,0.0,0.010000000000000009,0.0,0.0,0.010000000000000007,0.9840957185903152,0.0,0.020000000000000014,0.010000000000000009,0.0,0.7259692943810404,0.0,0.505,0.010000000000000009,0.010000000000000009,0.010000000000000007,0.0,0.010000000000000009
0.4,0.16919134974829028,0.29518124767358017,0.0,1.0000000000000004,0.0,0.22193260982877702,0.020000000000000014,94747155859.042587,0.020000000000000018,0.020000000000000018,0.010000000000000009,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.010000000000000009,0.010000000000000009,0.0,0.010000000000000009,0.020000000000000014,1.0000000000000002,0.0,0.0,0.4258359635200608,0.020000000000000018,0.020000000000000014,0.0,0.020000000000000014,0.3499999999999998,0.21274563372860852,0.9671543464765116,0.8098999802051207,0.5149999999999999,0.010000000000000009,0.0,0.020000000000000014,0.0,0.010000000000000007,0.0,0.010000000000000009,1.0000000000000004,0.4258359635200608,0.6500000000000001,0.030000000000000027,0.28715434647651217,0.0,0.010000000000000009,0.0,0.0,0.010000000000000007,0.4838501801194929,0.2027456337286085,0.030000000000000023,0.030000000000000165,0.0,1.0000000000000002,0.0,0.4949999999999999,0.0,0.0,0.24949353812928257,0.020000000000000014,0.020000000000000014
0.5,0.21137977182580239,0.34551153766670095,0.0,0.99999999999999978,0.0,0.3308333333333332,0.010000000000000009,118372672222.44943,0.010000000000000009,0.010000000000000009,0.008509835070878435,0.020000000000000018,0.008509835070878435,0.0,0.0,0.0,0.010000000000000009,0.020000000000000018,0.0,0.0,0.0,0.9999999999999998,0.008509835070878435,0.010000000000000007,0.9999999999999996,0.0,0.010000000000000009,0.0,0.010000000000000009,0.3233333333333332,0.3233333333333332,0.9999999999999991,0.9999999999999991,0.4899999999999997,0.010000000000000009,0.020000000000000014,0.3128748784863389,0.030000000000000027,0.0,0.020000000000000014,0.018509835070878448,0.9999999999999991,0.9999999999999996,0.646666666666667,0.0,0.3533333333333334,0.0,0.0,0.0,0.010000000000000009,0.04000000000000003,0.37333333333333335,0.3533333333333333,0.05000000000000004,0.0,0.0,0.9999999999999997,0.030000000000000023,0.5099999999999998,0.0,0.0,0.75,0.03850983507087846,0.008509835070878435
0.6,0.21936329806296923,0.35517505490557766,0.0,1.0000000000000013,0.0078725412322802595,0.34083333333333321,0.020000000000000014,122843446915.26285,0.010000000000000009,0.020000000000000014,0.021490164929121036,0.0,0.031490164929121045,0.0,0.010000000000000009,0.0,0.0,0.0,0.010000000000000009,0.010000000000000007,0.020000000000000014,0.9900000000000001,0.021490164929121036,0.010000000000000009,0.9999999999999999,0.010000000000000009,0.030000000000000023,0.010000000000000009,0.030000000000000023,0.32833333333333325,0.33833333333333326,0.9900000000000012,1.0000000000000009,0.4244241537038707,0.0,0.020000000000000018,0.9595771223851925,0.010000000000000009,0.010000000000000009,0.020000000000000018,0.021490164929121036,1.0000000000000013,0.9999999999999999,0.651666666666667,0.0,0.32833333333333325,0.0,0.0,0.0,0.0,0.019999999999999647,0.3683333333333329,0.3483333333333333,0.020000000000000014,0.010000000000000009,0.020000000000000014,0.9768224694126431,0.010000000000000009,0.40124662311651343,0.0,0.0,0.7499999999999998,0.021490164929121033,0.0014901649291210184
0.7,0.22209397704065617,0.35001028398388706,0.0,0.99999999999999978,0.0,0.34333333333333288,0.010000000000000009,124372627142.76753,0.00999999999999964,0.0,0.010000000000000009,0.00999999999999964,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.010000000000000007,0.010000000000000007,0.0,0.9999999999999998,0.010000000000000009,0.020000000000000018,0.584164036479943,0.019999999999999647,0.010000000000000009,0.0,0.010000000000000007,0.3283333333333331,0.3383333333333328,0.9799999999999995,0.9999999999999993,0.0,0.0,0.040000000000000036,0.9999999999999998,0.0,0.010000000000000007,0.04000000000000003,0.020000000000000018,0.9999999999999996,0.584164036479943,0.6516666666666666,0.010000000000000007,0.3183333333333332,0.0,0.0,0.0,0.020000000000000014,0.16155178492459477,0.37833333333333286,0.35833333333333317,0.03999999999999967,0.8978006539917679,0.010000000000000009,0.9999999999999998,0.0,0.746248869067173,0.01999999999999965,0.0,0.7499999999999997,0.020000000000000018,0.0
0.8,0.18348494402872198,0.29466158783805008,0.0,0.99999999999999911,0.0,0.33523241907878271,0.019999999999999463,102751568656.08434,0.03999999999999967,0.01999999999999965,0.03999999999999967,0.0,0.010000000000000009,0.0,0.010000000000000009,0.0,0.010000000000000007,0.010000000000000007,0.0,0.0,0.01999999999999965,0.24845485932283087,0.00999999999999964,0.020000000000000018,0.010000000000000007,0.010000000000000009,0.01999999999999965,0.0,0.02999999999999966,0.3483333333333327,0.33333333333333315,0.9949999999999988,0.9999999999999988,0.0,0.03999999999999967,0.010000000000000009,0.7575479991284695,0.0,0.0,0.0,0.010000000000000009,0.9999999999999988,0.0,0.6516666666666662,0.020000000000000018,0.33333333333333276,0.0,0.010000000000000009,0.0,0.010000000000000009,0.34953516184243344,0.3533333333333331,0.3533333333333331,0.3409296763151314,0.9999999999999991,0.010000000000000009,0.5793845356379625,0.0,0.3595351618424335,0.020000000000000018,0.0,0.5305064618707176,0.01999999999999928,0.3309296763151314
0.9,0.21458096105337132,0.31408929126401608,0.0,1.0000000000000002,0.0074999999999997291,0.34999999999999992,0.020000000000000018,120165338189.888,0.8455609597349345,0.010000000000000009,0.020000000000000018,0.8355609597349345,0.020000000000000018,0.0,0.010000000000000009,0.020000000000000018,0.0,0.020000000000000018,0.010000000000000007,0.00999999999999964,0.22046494471889738,0.0,0.030000000000000027,0.010000000000000009,0.0,0.010000000000000009,0.18186108464507705,0.0,0.23046494471889736,0.42294041328097326,0.42294041328097326,0.9999999999999998,0.9999999999999998,0.0,0.8455609597349345,0.020000000000000014,0.010000000000000007,0.010000000000000009,0.0,0.010000000000000009,0.010000000000000009,0.9999999999999999,0.010000000000000009,0.5670595867190262,0.010000000000000009,0.41294041328097325,0.0,0.08264915628861724,0.0,0.00999999999999964,0.3299999999999999,0.4429404132809729,0.4329404132809729,0.3499999999999999,1.0000000000000002,0.0,0.3499999999999999,0.0,0.3399999999999996,0.0,0.0,0.0,0.10264915628861727,0.3399999999999999
1.0,0.28181205099995743,0.34799927477160325,0.0,1.0000000000000002,0.0,0.50624999999999987,0.020000000000000018,157814748559.97614,0.8155391583313045,0.010000000000000009,0.010000000000000009,0.8355391583313045,0.0,0.0,0.0,0.020000000000000018,0.3674534031050281,0.020000000000000018,0.0,0.0,1.0000000000000002,0.14200351085208782,0.010000000000000009,0.020000000000000018,0.010000000000000009,0.010000000000000009,0.9999999999999999,0.009999999999999638,0.6525465968949717,0.40293336426987775,0.49499999999999983,0.9029333642698782,0.9950000000000002,0.010000000000000007,0.9900000000000002,0.010000000000000009,0.020000000000000014,0.020000000000000018,0.0,0.020000000000000018,0.0,0.8044584056337494,0.0,0.5873942059385732,0.0,0.4899999999999998,0.0,0.5099999999999998,0.0,0.0,0.3533333333333329,0.6470035108520876,0.5049999999999999,0.373333333333333,1.0000000000000002,0.0,0.3433333333333334,0.14200351085208782,0.34333333333333327,0.009999999999999638,0.0,0.0,0.5399999999999998,0.3333333333333333
