"time","mean","stdev","min","max","q1","q3","median","throughput","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
1.1,0.34690079752447389,0.33985614484492699,0.0,1.0020319431970239,0.0099999999999998337,0.54151398838881004,0.27170736363135767,194264446613.70544,0.9889954380472326,0.0,1.0000000000000004,0.9862297139160942,0.41788630301695406,0.0,0.0,0.0,0.6664286917662813,0.5014286917662812,0.00999999999999927,0.00999999999999927,0.3299999999999999,0.0,0.6989431515084774,0.533744173658291,0.0,0.3599999999999999,0.3299999999999999,0.5049999999999998,0.9999999999999991,0.009999999999999785,0.6979385895557099,0.80349010221057,0.9999999999999993,0.009999999999999872,0.2910568484915227,0.2918294545254308,1.002031943197024,0.6415496178255066,0.0,0.1849999999999996,0.25235787877119265,0.00999999999999985,0.15552842424576135,0.5642264990298083,0.35858334653309587,0.1617371051391892,0.0,0.25235787877119265,0.0,0.030000000000000023,0.5339431515084774,0.44876747902512787,0.23950387584436533,0.9999999999999993,0.009999999999999872,0.0,0.19500000000000034,0.01000000000000075,0.18500000000000041,0.34088822922114287,0.33999999999999975,0.009999999999999785,0.863943151508477,0.19305492228733426
1.2,0.34953843025290104,0.33847999889268604,0.0,1.0000000000000042,0.017499999999999405,0.54906197339133544,0.31306522777729406,195741520941.62454,0.9806129013543293,0.029999999999999236,1.0000000000000009,0.9799016710336718,0.4585098766635144,0.01999999999999913,0.029999999999998285,0.0,0.6365134193575266,0.4748467526908595,0.0,0.009999999999999851,0.3433333333333333,0.020000000000000982,0.7175164611058598,0.5393816672338012,0.0,0.3233333333333334,0.36333333333333284,0.48500000000000015,1.0000000000000042,0.0,0.6881293624601891,0.7867173902306724,1.000000000000002,0.0,0.28248353889414035,0.3311699588878374,0.990199559664874,0.5781028918639383,0.0,0.16166666666666685,0.31900658444234264,0.0,0.13950329222117208,0.5887858388524376,0.33917332082530427,0.14124176944707018,0.0,0.28900658444234395,0.0,0.0,0.5393267488909906,0.5250554224904799,0.3071238711122455,1.000000000000002,0.02000000000000057,0.010000000000000047,0.1816666666666673,0.010000000000000231,0.17166666666666633,0.3213951975127564,0.3233333333333334,0.0,0.8991831277725272,0.2179315513782338
1.3,0.35544244720635759,0.33400963413615753,0.0,1.0000000000000011,0.010277671496735998,0.58008107956911392,0.30265223127384472,199047770435.56018,0.9900000000000001,0.010370228662314502,0.9999999999999996,0.9696297713376856,0.43000000000000066,0.0,0.010370228662314502,0.020000000000000507,0.762144351615422,0.6490912931628973,0.010000000000000486,0.1356816492848551,0.42178776618990366,0.010000000000000156,0.7100000000000023,0.3466445950798374,0.0,0.2961061169050489,0.4177877661899038,0.43915917535757276,1.000000000000001,0.1622514040951651,0.6696297713376868,0.9294615218252114,0.9900000000000005,0.009999999999999691,0.31037022866231445,0.3230530584525252,0.5570776750378528,0.12234691412524679,0.010000000000000486,0.17305305845252464,0.30000000000000054,0.0,0.1400000000000001,0.6870961413689087,0.38773560911861743,0.15500000000000028,0.0,0.4156816492848558,0.0,0.0,0.4703057862918359,0.7170961413689085,0.4647307609126061,0.8993588447443601,0.0,0.0,0.3153044625476887,0.00999999999999974,0.3053044625476889,0.23794040583553336,0.2861061169050485,0.0,0.9947347077373785,0.23236538045630278
1.4,0.39112671426223888,0.33976013407927885,0.0,1.0000000000000007,0.009999999999999995,0.67630924178239349,0.40589795836751102,219030959986.85385,0.9779284672074184,0.405897958367511,1.0000000000000004,0.5920305088399067,0.43142857142857205,0.0,0.405897958367511,0.0,0.407295173079554,0.2757840661371512,0.009999999999999693,0.14622223264399425,0.4292444465287999,0.0,0.7157142857142865,0.46437008940520014,0.0,0.45437008940520024,0.42395557223039204,0.44453332082720765,1.0000000000000007,0.8381188660119688,0.2877447945541924,0.9780392715829598,0.9700000000000011,0.009999999999999957,0.6801836726532263,0.4700018396056546,0.46901963579147987,0.0,0.17134787552039532,0.32285898246279754,0.28428571428571436,0.010000000000000009,0.13714285714285732,0.7135294536872202,0.7925506334061087,0.15214285714285708,0.0,0.41050794692970966,0.0,0.0,0.25450981789574,0.7154901821042612,0.4809803642085209,0.6750177648254492,0.0,0.0,0.9796299729543709,0.0,0.9696299729543713,0.009999999999999853,0.2930222138848049,0.010000000000000009,0.9981587510022749,0.2345098178957401
1.5,0.42401357176664328,0.35500909521056667,0.0,1.0000000000000011,0.015257995536634539,0.71507548340621852,0.42500000000000027,237447600189.32016,0.9779337222190244,0.47684833014325007,0.997739317767337,0.49808807877180217,0.42571428571428604,0.0,0.47684833014325,0.0,0.3020488071888438,0.16290595004598657,0.0,0.14714285714285727,0.4354285714285717,0.0,0.7028571428571431,0.9945269168836457,0.0,0.9645269168836454,0.4134285714285718,0.4574285714285715,0.9999999999999981,0.43857142857142906,0.20094522162894524,0.8190547783710557,1.000000000000001,0.015257995536634539,0.7517305050534447,0.9639554883122168,0.4045273891855274,0.0,0.6762412025979311,0.8153840597407882,0.28714285714285753,0.0,0.13857142857142865,0.6017910837782914,0.8634797666141522,0.09551443303205631,0.0,0.42428571428571454,0.0,0.010000000000000061,0.508512031677416,0.9563366879825371,0.43256666076848566,0.9327977459631299,0.0,0.0,0.5777142857142863,0.015257995536634539,0.5777142857142863,0.3312483370846523,0.2882857142857147,0.009999999999999934,0.977142857142856,0.1972636945927639
1.6,0.41619553868960102,0.3418516204623257,0.0,1.0000000000000022,0.028655050266363509,0.71246163880963731,0.4068190879415941,233069501666.17651,0.9759386147340902,0.4276754424677766,0.9984638854688838,0.5450572823340664,0.42857142857142916,0.009999999999999785,0.4276754424677766,0.010000000000000007,0.36330233658813815,0.18118567098383181,0.019999999999999796,0.14285714285714296,0.5070904740657551,0.009999999999999785,0.7142857142857167,0.8278952564541239,0.0,0.7497379308181747,0.45783095131859225,0.3800523830771027,1.0000000000000022,0.5516368241254358,0.2593429966197808,0.8203382264030391,1.000000000000001,0.024742004463365004,0.7118536136509442,0.7304784080710115,0.3759627334154123,0.0,0.5718022133453782,0.597621265213868,0.2857142857142859,0.02995939886736301,0.14285714285714296,0.5939034989904809,0.938288341063501,0.010000000000000163,0.0,0.43857142857142906,0.0,0.0,0.5032489197081443,0.9621109832228703,0.3859627334154116,0.9518203482795735,0.019999999999999744,0.010000000000000222,0.7337534897297415,0.014742004463365044,0.7037534897297418,0.3364954153184063,0.1979357174727961,0.0496812230228189,1.0000000000000022,0.17675350438973836
1.7,0.43353487477819452,0.34554705283285841,0.0,0.99999999999999956,0.12245135531861491,0.74652558824924209,0.38315278025054578,242779529875.78888,0.8888185603950022,0.6147218065268786,0.8169040566453667,0.8714871148004062,0.40710659819832506,0.01350787799448895,0.3791989623027663,0.24552284422411236,0.35472020459140563,0.43307166340092695,0.0,0.13903553273277522,0.4733783035619572,0.009999999999999861,0.6686855416583636,0.9243274586914154,0.0,0.7439830727574864,0.508485843756227,0.34434277082918235,0.9999999999999996,0.7541531347245091,0.3578932051107442,0.9460485475135506,0.999999999999998,0.019999999999999827,0.5209253552842594,0.7158472200756701,0.19871919994526396,0.0,0.5768116873428949,0.586811687342895,0.2780710654655501,0.10269882307613425,0.12903553273277513,0.48176240895532746,0.9652114938424835,0.009999999999999905,0.0,0.38710659819832527,0.0,0.0,0.4789494417127976,0.9999825995145828,0.3406887718678588,0.8466412108437098,0.0,0.06324339287608613,0.9213245201391002,0.0,0.9213245201391004,0.20594683383537063,0.1771713854145914,0.2839417526242957,0.9999999999999977,0.17034438593392934
1.8,0.46133751140101803,0.34853940060280536,0.0,1.0000000000000004,0.14587466583160422,0.75923078001324285,0.44960149227428881,258349006384.57004,0.9286609653461043,0.7316352722811638,0.6072668673032721,1.0000000000000004,0.3583601203819631,0.006492122005510798,0.45460149227428875,0.7574320128145003,0.31487075779306334,0.5901790076696327,0.3381672505539265,0.128747003563739,0.44459296810451443,0.0,0.6237589893087829,0.9700444659418789,0.0,0.7991302205328205,0.540197523075221,0.3058459645407752,1.0000000000000002,0.69857295251999,0.4640594730718164,0.9984092883831677,0.9992192297591563,0.01000000000000014,0.4446014922742888,0.7646270816094702,0.17224444237440314,0.009999999999999768,0.625173708148816,0.6451737081488153,0.23890674692130906,0.1622444423744033,0.11945337346065463,0.4967333271232101,0.9062774535342464,0.0,0.0,0.49485682087493005,0.0,0.0,0.5060592660100623,0.9814623961679273,0.3344888847488067,0.9774186480743277,0.14720307038988198,0.11874700356373906,0.9897325352938764,0.0,0.8425294649039949,0.15315741181782935,0.14188945215677096,0.32101854944212804,0.9999999999999996,0.17065741181782917
1.9,0.45558337939245197,0.35189922673202068,0.0,1.0099093931481282,0.14416212660725397,0.77820500480270205,0.43264786403615252,255126692459.77301,1.0002132804677117,0.6806132967076179,0.8344618307368602,1.0000000000000013,0.3837408735599413,0.0,0.466672415027723,1.0099093931481282,0.35688636736006635,0.5926817552398365,0.5720276297883375,0.14124695785331381,0.35333333333333344,0.009999999999999823,0.8344618307368602,0.7655096804046491,0.0,0.5907096885246023,0.585827249039961,0.22208637548001958,1.0000000000000022,0.6142046025168405,0.5435408654399883,0.9632677037160022,1.0000000000000004,0.0,0.4566724150277232,0.5398702708978955,0.16479999188004654,0.010000000000000462,0.4086233130445819,0.3986233130445827,0.26249391570662717,0.16479999188004654,0.13124695785331375,0.4997563448429187,0.9046739520290521,0.015509821871755,0.0,0.5285371835896803,0.0,0.0,0.4749915132635642,0.9747478581064819,0.34495635296287225,1.0000000000000018,0.16479631002973838,0.1212469578533139,0.9910872880265986,0.0,0.8162909779968608,0.15954784998652805,0.009999999999999941,0.30286768747609466,1.0000000000000029,0.14513384952523403
2.0,0.40737752763524115,0.35680400734999562,0.0,0.99999999999999967,0.11725204459127167,0.59729662791134519,0.35532752141317953,228131415475.73492,0.9711652634737731,0.7960845587615027,0.9999999999999988,0.9992592592592571,0.5385076269600924,0.0,0.43204422151026595,0.9506862410727341,0.3503275214131796,0.6383975256546,0.45441440116311255,0.12663410796222088,0.34483594363042314,0.0,0.9999999999999988,0.3603275214131795,0.0,0.2282018356682021,0.5835963286635937,0.22820183566820212,0.9999999999999987,0.291485122008696,0.529121041963507,0.9999999999999974,0.999999999999998,0.0,0.4420442215102662,0.29573654156977247,0.12374302389194732,0.0,0.0,0.029999999999999843,0.3923706495319936,0.12374302389194732,0.12890322690935777,0.5149720955677883,0.8925819478142304,0.024490178128245103,0.0,0.49608289460071847,0.0,0.0,0.4581534071307908,0.978741915070351,0.3812290716758416,0.9999999999999997,0.20809318386830325,0.11938019251658546,0.5098978077062736,0.0,0.3859863559393549,0.11086760081533034,0.0,0.16778452027115284,0.9999999999999991,0.2050493329167147
2.1,0.3996337326593809,0.36185515872020679,0.0,1.0000000000000024,0.040018211933079161,0.66365233529817624,0.35395043208963717,223794890289.2533,0.5633770750891274,0.7482163473362213,1.000000000000001,1.000000000000001,0.9648899468264397,0.0,0.01669094924410514,0.9477886670570183,0.36497142338694544,0.6432647224995557,0.4752129330642976,0.13116053909427075,0.35292944079232846,0.0,0.9900000000000012,0.35497142338694593,0.0,0.2317689016980579,0.5350904788087558,0.25314061949318756,1.0000000000000024,0.28917129285903415,0.5154591598553945,1.000000000000001,1.000000000000001,0.001226965989627447,0.046690949244105384,0.7248151736940377,0.13320252168888783,0.0,0.01000000000000038,0.020000000000000493,0.8246039949931784,0.143202521688888,0.1275197023520035,0.5228100867555509,0.5138808624885556,0.009999999999999787,0.0,0.4584631449811487,0.0,0.0,0.4520336922089159,0.9676100284457253,0.3696075650666627,1.0000000000000004,0.2227316000617282,0.10676637790577856,0.472720348158439,0.0,0.36135454812757495,0.14218426792974226,0.0,0.13958564642951724,1.0000000000000004,0.23037511022357188
2.2,0.4082320809645168,0.36136030644891215,0.0,1.0000000000000022,0.04335668471414067,0.66573268792487972,0.34835478945246445,228609965340.12939,0.5688479565572243,0.7488936280621379,0.9999999999999994,1.0000000000000004,0.9858605469963432,0.0,0.00999999999999943,0.9584303109130483,0.33616762399036193,0.6427569405062854,0.48148904951197213,0.22746265222782933,0.4203281302950338,0.0,0.9999999999999994,0.3895243087045025,0.0,0.24622216278134484,0.4947465156902242,0.32238800624257236,1.0000000000000002,0.3282303471255148,0.5700749225468517,1.0000000000000004,0.9983739447207997,0.008773034010372676,0.0,0.7346599301806624,0.13449660140933373,0.04335668471414067,0.0,0.04335668471414067,0.8779204229438824,0.1344966014093337,0.10794012405246106,0.547986405637335,0.43489098779345514,0.017122606569210094,0.0,0.5121175230875133,0.0,0.009999999999999835,0.3878520510823888,0.9546440012335478,0.4234898042280006,1.0000000000000022,0.23924019501046095,0.09697045678527909,0.48380960638444936,0.0036475539646519573,0.3605419549145669,0.23909473061127276,0.019999999999999556,0.16055387027815238,0.9999999999999993,0.15423765612627682
2.3,0.43513275231991899,0.35884685493825524,0.0,1.0000000000000007,0.11450000000000023,0.68430234415085667,0.41724476569485269,243674341299.15466,0.6041965512970264,0.6406898747424081,0.9999999999999996,0.9991515151515165,0.9247349108879157,0.0,0.010000000000000652,0.9675635383002663,0.3490535474740712,0.6665906130768063,0.47656410472799915,0.22561289609140778,0.41907526406093853,0.0,0.9899999999999998,0.7374375373730077,0.0,0.5888766352982974,0.49446236796953075,0.3220752640609389,0.9999999999999993,0.3236968345108924,0.574196551297026,1.0000000000000004,1.0000000000000007,0.0,0.020000000000000562,0.9996044252850417,0.14212220535931505,0.4154142673287668,0.0,0.4354142673287658,0.778190157956275,0.15212220535931423,0.11700000000000026,0.5584888214372618,0.4286337851319504,0.012877393430790064,0.0,0.5166128960914074,0.0,0.0,0.37828351708509317,0.9727557881693901,0.42591136900958754,0.9999999999999996,0.23722579218281514,0.10700000000000014,0.47671482406712745,0.006352446035347702,0.3517494819403719,0.24695986376533793,0.0,0.1554097205400513,0.9999999999999993,0.11861289609140752
2.4,0.43422954030442756,0.35502852576819216,0.0,1.0000000000000018,0.10350000000000011,0.69639549510510768,0.4144344231329064,243168542570.47946,0.694867442655715,0.5909759429628832,1.000000000000001,1.0000000000000016,0.957843385618599,0.0,0.0,0.7346196865168336,0.40391110244331874,0.6848850296810464,0.2621246311903527,0.22343661573374035,0.42495774382249407,0.0,0.9800000000000019,0.7009796524532861,0.0,0.5878646821343306,0.4995211280887545,0.3089577438224938,1.0000000000000004,0.4331941984756592,0.6648674426557158,1.000000000000001,1.0000000000000018,0.019999999999999293,0.009999999999999528,0.9973508034903533,0.12311497031895476,0.45062238819070943,0.009999999999999787,0.39634355404557703,0.7930072494447763,0.11854068683577117,0.10600000000000014,0.4778855977926355,0.5221144022073657,0.009999999999999528,0.0,0.5114366157337412,0.0,0.0,0.36680512311773517,0.922379974712509,0.45245988127581943,1.0000000000000002,0.25487323146748,0.09600000000000004,0.5505548430603229,0.009999999999999894,0.3931182273265832,0.24220656480081384,0.0,0.20159709923782965,1.0000000000000016,0.1274366157337404
2.5,0.42405452347572414,0.35428184526997297,0.0,1.001482340557581,0.081324190368240373,0.67127431744913346,0.42332893906456975,237470533146.40558,0.6783993118952139,0.5087911858635663,1.001482340557581,0.9999999999999999,0.8462425223154608,0.0,0.0,0.49121132878554796,0.48249812126639097,0.7101081525367668,0.010000000000001235,0.23678770629739582,0.5103890038125657,0.006598868018236731,0.9914823405575813,0.41293850670465815,0.0,0.30849009482904827,0.5617051012033553,0.4076672860187542,0.9996769605803644,0.43371937142448136,0.66889931930044,1.0000000000000018,1.000000000000002,0.0,0.04713160809152562,1.0000000000000007,0.1144484118756097,0.5363710429415843,0.0,0.28818552147079357,0.9072579141168311,0.11902269535879358,0.09272171779381196,0.4423679309856235,0.5847636771059028,0.010000000000000153,0.0,0.4951669480046875,0.0,0.009999999999999868,0.36093539853790085,0.9102763333394132,0.4377936475024399,0.9999999999999989,0.25856015365887963,0.09272171779381196,0.6146797103636003,0.006598868018236731,0.48039963353416026,0.2466402775759777,0.0,0.21685968571224085,0.9999999999999979,0.2070628988913211
