"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
0.1,0.071428571428571425,0.25753937681885647,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.35714285714285715,0.58028845747399693,0,2,0.0,1.0,0.0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,1,1,2,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0.5357142857142857,0.84439931553834913,0,3,0.0,1.0,0.0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,2,2,0,1,1,2,0,2,2,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,0.6607142857142857,0.91176410080141002,0,3,0.0,1.0,0.0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,2,2,0,1,2,3,0,2,2,1,0,1,2,0,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0.5,1.0178571428571428,1.2462955311724457,0,5,0.0,2.0,0.5,3,0,5,3,1,0,0,0,0,0,0,0,2,0,3,3,0,1,1,3,3,0,1,2,3,0,2,2,1,0,1,2,0,0,1,2,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,2,0,3,0
0.6,1.2857142857142858,1.4106012612951067,0,5,0.0,2.0,1.0,3,0,5,3,1,0,0,0,0,0,0,0,2,0,3,4,0,2,1,4,4,1,1,3,4,0,2,2,1,0,1,2,0,0,1,2,2,1,0,0,0,0,2,1,0,4,0,0,1,0,1,1,3,0,3,1
0.7,1.2142857142857142,1.3850513878332369,0,5,0.0,2.0,1.0,4,0,5,4,1,0,0,0,1,1,0,0,2,0,3,3,0,1,0,3,3,0,2,3,4,0,2,2,1,0,1,2,0,0,1,2,2,1,0,0,0,0,2,1,0,4,0,0,0,0,0,1,2,0,3,1
0.8,1.2142857142857142,1.3720980508784677,0,5,0.0,2.0,1.0,4,0,5,4,1,0,0,0,1,1,0,0,1,0,3,3,0,2,0,2,3,0,2,3,4,0,2,1,3,1,1,1,0,0,1,2,2,1,0,0,0,0,2,1,0,4,0,0,0,0,0,1,2,0,3,1
0.9,1.4821428571428572,1.4637411879516551,0,6,0.0,2.0,1.0,5,1,6,4,2,1,2,0,1,1,0,0,1,1,4,3,0,2,1,2,4,0,2,3,4,0,3,1,2,1,0,1,1,0,1,2,2,1,0,1,0,0,2,1,0,4,0,0,1,0,1,1,2,0,4,1
1.0,1.5714285714285714,1.6781914463529615,0,6,0.0,2.0,1.0,4,0,6,4,2,0,0,0,2,1,0,0,2,0,4,3,0,2,2,3,6,0,2,4,5,0,2,1,2,1,0,1,1,0,1,2,2,2,0,1,0,0,2,2,0,5,0,0,1,0,1,1,2,0,5,1
1.1,1.8214285714285714,1.8813667415808468,0,7,0.0,3.0,1.5,5,0,7,4,3,0,0,0,2,1,0,0,2,0,5,3,0,2,2,3,6,0,3,4,6,0,2,2,3,1,0,1,2,0,1,3,2,1,0,2,0,0,2,3,2,5,0,0,1,0,1,1,2,0,6,1
1.2,1.8214285714285714,1.7939097649820519,0,7,0.0,3.0,2.0,4,0,7,4,3,0,0,0,2,1,0,0,2,0,5,3,0,2,2,3,6,0,2,4,5,0,2,2,3,1,0,1,2,0,1,3,2,1,0,2,0,0,2,3,2,5,0,0,2,1,2,1,2,0,6,1
1.3,1.8392857142857142,1.8300740199148637,0,7,0.0,3.0,1.5,4,1,7,3,3,0,1,0,2,1,0,1,3,0,5,2,0,2,3,3,7,1,1,4,4,0,3,2,2,0,0,1,2,0,1,3,3,1,0,3,0,0,1,3,2,4,0,0,2,0,2,0,2,0,7,1
1.4,1.9464285714285714,1.8937834660611363,0,7,0.0,3.0,1.5,4,1,7,3,3,0,1,0,1,0,0,1,3,0,5,3,0,3,3,3,7,1,1,4,5,0,3,3,2,0,1,2,2,0,1,3,3,1,0,3,0,0,1,4,3,4,0,0,2,0,2,0,2,0,7,1
1.5,2.0178571428571428,1.8370305175606036,0,7,0.75,3.0,2.0,4,1,6,3,3,0,1,0,2,1,0,1,3,0,5,3,0,3,3,3,7,1,1,4,5,1,2,3,2,0,1,2,2,0,1,3,3,0,0,3,0,0,2,5,2,5,0,0,2,1,2,1,2,0,7,1
1.6,2.2142857142857144,2.0503857277724746,0,8,0.75,3.0,2.0,5,1,6,5,3,0,1,0,3,2,0,1,3,0,5,3,0,2,3,2,6,2,3,6,8,0,2,2,2,0,1,1,2,1,1,4,4,0,0,3,0,0,2,5,2,5,0,0,3,0,3,1,1,1,7,1
1.7,2.2142857142857144,2.0503857277724746,0,9,1.0,3.0,2.0,3,2,5,5,3,1,1,1,2,2,0,1,3,0,6,3,0,2,4,2,7,2,2,5,6,0,1,2,1,0,1,1,2,1,1,3,3,0,0,3,0,0,3,6,2,6,0,1,3,0,3,1,1,1,9,1
1.8,2.2857142857142856,2.0328927815368156,0,8,1.0,3.0,2.0,4,2,5,6,3,0,1,3,2,3,1,1,2,0,5,3,0,2,4,1,6,2,3,5,6,0,1,2,1,0,1,1,2,1,1,3,3,0,0,4,0,0,3,6,2,7,1,1,4,0,3,1,0,1,8,1
1.9,2.5,2.5284100029182657,0,9,1.0,3.25,1.0,4,2,7,7,3,0,1,3,2,3,1,1,2,0,7,2,0,1,4,1,6,1,3,7,8,0,1,1,1,0,0,0,2,1,1,4,3,1,0,4,1,1,4,8,3,9,1,1,3,0,2,1,0,1,9,1
2.0,2.8928571428571428,2.8073791249171189,0,10,1.0,4.0,2.0,5,3,8,6,7,0,1,3,2,3,1,1,2,0,8,2,0,1,4,1,6,2,4,8,9,0,1,3,1,0,0,0,4,1,2,4,5,0,0,5,1,1,4,9,3,9,2,1,3,0,2,1,0,1,10,2
2.1,2.875,2.7906892389822677,0,10,1.0,4.0,2.0,4,2,8,8,5,0,0,3,2,5,1,2,3,0,8,2,0,1,4,2,7,2,3,8,8,1,0,3,1,0,0,0,4,1,1,4,4,0,0,4,1,1,4,8,3,10,2,1,3,0,2,2,0,1,10,2
2.2,2.9107142857142856,2.6068370662156695,0,10,1.0,4.0,2.0,3,2,8,6,6,0,0,3,2,3,1,2,3,0,8,3,0,2,4,2,7,3,3,8,7,0,0,4,1,1,0,1,5,1,1,4,3,1,0,5,1,1,3,7,3,9,2,1,5,1,3,2,0,1,10,1
2.3,2.8928571428571428,2.6970789187336641,0,10,1.0,4.0,2.0,4,2,8,6,7,0,0,3,2,3,1,2,3,0,8,3,0,2,4,2,7,2,4,7,8,0,0,4,1,1,0,1,5,1,1,4,3,0,0,5,1,1,3,8,4,9,2,1,3,0,2,2,0,1,10,1
2.4,3.0714285714285716,2.8401279074387213,0,10,1.0,5.0,2.0,5,2,8,7,7,0,0,2,3,4,0,2,3,0,8,3,0,2,4,2,7,2,5,8,9,0,0,5,1,2,0,1,6,2,1,5,3,0,0,5,1,1,3,8,4,9,2,1,3,0,2,2,0,1,10,1
2.5,3.1785714285714284,2.9887117557877123,0,11,1.0,5.0,2.0,5,2,9,7,7,0,0,2,3,4,0,2,3,1,9,2,0,1,4,2,6,2,6,7,10,0,1,5,1,2,0,1,6,1,1,4,4,0,0,5,1,1,3,10,4,9,2,1,3,1,2,2,0,1,11,2
2.6,2.9285714285714284,2.6916348116309674,0,10,1.0,4.25,2.0,5,2,8,6,7,0,0,2,2,4,0,2,2,0,8,2,0,1,3,1,4,3,5,7,9,0,1,5,1,2,0,1,6,1,1,4,4,0,0,5,1,1,3,8,4,8,2,1,3,0,2,2,0,2,10,3
2.7,3.0714285714285716,2.8338334892681964,0,10,1.0,5.0,2.0,5,2,8,5,8,0,0,2,2,4,0,2,2,1,8,2,0,1,3,1,4,3,5,8,10,0,1,5,1,2,0,1,6,1,1,4,5,0,0,5,1,1,4,10,4,8,2,1,3,1,2,2,0,2,10,3
2.8,3.125,3.0063177524292786,0,12,1.0,5.0,2.0,6,1,8,5,8,0,0,1,3,4,0,2,2,0,8,2,0,1,3,1,4,3,6,8,12,0,1,5,1,2,0,1,6,1,1,4,5,0,0,5,1,2,4,10,5,8,2,1,3,0,2,2,0,2,10,3
2.9,3.3214285714285716,3.2574482939495919,0,12,1.0,5.0,2.5,4,0,9,4,8,0,0,0,2,3,0,3,3,0,9,2,0,1,4,2,6,3,4,9,12,0,1,5,1,2,0,1,6,2,1,5,5,0,0,6,1,2,5,11,5,9,2,1,4,0,3,3,0,2,12,3
3.0,3.2857142857142856,3.3150861102492266,0,14,1.0,5.0,2.0,5,0,8,5,7,0,0,1,3,4,0,2,3,0,8,2,0,1,4,2,6,2,5,9,14,0,1,4,1,2,0,1,5,3,1,6,4,0,0,5,1,2,6,13,5,8,2,1,3,0,2,2,0,1,11,3
3.1,3.0178571428571428,3.2595522886508475,0,13,0.75,5.0,2.0,4,0,8,5,7,0,0,0,2,3,0,2,2,0,8,1,0,1,4,1,5,2,4,9,13,0,1,3,1,1,0,0,5,2,1,5,4,0,0,5,1,2,6,12,5,9,2,1,3,0,2,2,0,1,11,3
3.2,3.1607142857142856,3.2775033274162344,0,12,1.0,5.0,2.0,5,0,8,6,7,0,0,1,2,4,0,2,3,0,8,1,0,1,5,1,6,2,4,8,12,1,1,3,0,1,0,0,5,2,1,4,4,0,0,6,1,2,6,11,4,11,3,1,4,0,2,2,0,1,12,3
3.3,3.1964285714285716,3.7531874208899469,0,14,0.0,5.0,2.0,5,0,9,6,8,0,0,1,2,4,0,2,2,0,9,1,0,1,4,1,5,1,4,10,14,1,0,2,0,0,0,0,5,2,1,4,2,0,0,6,0,1,8,13,4,12,3,1,4,0,2,2,0,0,12,5
3.4,3.0357142857142856,3.4172058642065077,0,14,0.0,4.25,2.0,7,0,9,6,7,0,0,1,3,4,0,2,3,0,8,1,0,1,4,2,6,0,5,8,14,1,1,2,0,0,0,0,4,2,1,4,2,0,0,6,0,1,6,11,4,10,3,1,3,0,1,1,1,0,11,3
3.5,3.0892857142857144,3.3767946853397484,0,14,0.0,4.25,2.0,5,0,8,6,7,0,0,1,3,4,0,2,3,0,8,2,0,2,4,3,7,0,4,9,14,1,0,2,1,0,0,0,4,2,1,5,2,0,0,6,0,1,6,11,4,10,3,1,3,0,1,1,2,0,11,3
3.6,2.9285714285714284,3.0697669924206132,0,12,0.0,4.25,2.0,5,2,7,8,6,0,0,1,3,5,0,2,3,0,7,3,0,2,4,3,7,0,4,7,12,1,0,2,0,0,0,0,3,2,1,3,2,0,0,5,0,1,6,10,3,10,3,1,3,0,1,1,2,0,10,3
3.7,3.0892857142857144,3.0312467126007845,0,12,1.0,4.25,3.0,6,2,7,7,6,0,1,1,3,5,0,2,3,0,7,3,0,3,4,4,8,0,4,7,12,1,1,3,0,0,0,1,3,2,1,3,3,0,0,5,0,1,6,10,3,10,3,1,3,0,1,1,3,0,10,3
3.8,2.9285714285714284,3.0169588688489815,0,13,0.0,4.25,2.5,5,1,7,7,6,0,0,1,3,5,0,2,3,0,7,3,0,3,3,3,6,0,4,8,13,1,0,3,0,0,0,1,3,2,1,4,2,0,0,5,0,1,6,10,3,9,3,1,3,0,1,1,2,0,9,3
3.9,2.7321428571428572,2.8753327225394498,0,12,0.0,4.0,2.0,6,1,6,8,5,0,0,1,3,5,0,2,3,0,6,4,0,3,2,3,5,0,4,7,12,1,0,2,0,0,0,1,2,2,1,3,2,0,0,4,0,1,6,10,3,9,3,1,2,0,0,1,2,0,8,3
4.0,2.9285714285714284,3.1671141824850513,0,14,0.0,4.0,2.0,5,2,7,7,6,0,1,1,3,5,0,2,3,0,7,3,0,3,2,4,5,0,4,8,14,1,0,2,0,0,0,1,2,2,2,3,2,0,0,4,0,1,7,12,3,10,3,1,2,0,0,1,2,0,8,3
4.1,2.8928571428571428,3.0570677560868877,0,13,1.0,4.0,2.0,6,1,7,8,6,0,0,1,3,6,0,1,2,1,7,3,0,3,1,3,4,1,5,8,13,1,0,2,0,0,0,1,2,2,2,3,3,0,0,2,0,1,6,12,4,9,3,1,3,1,1,1,2,0,7,3
4.2,3.125,3.2736093012366116,0,14,1.0,4.0,2.0,6,2,7,8,7,0,0,1,3,6,0,1,2,1,7,3,0,3,1,3,4,2,5,10,14,1,0,2,0,0,0,1,2,2,3,3,3,2,0,2,0,1,7,13,4,10,3,1,4,1,1,1,2,0,7,3
4.3,3.2142857142857144,3.5692850710425668,0,15,1.0,4.25,2.0,5,1,8,6,7,0,0,1,3,5,0,1,3,1,8,3,0,2,1,4,5,2,4,12,15,1,0,2,0,0,0,1,2,2,2,3,3,2,0,2,0,2,8,15,5,10,2,1,4,1,1,1,2,0,8,3
4.4,3.0714285714285716,3.4374884044331324,0,15,1.0,4.0,2.0,5,1,8,5,7,1,0,0,2,4,0,0,1,1,9,4,0,3,1,2,4,2,4,11,14,1,0,3,0,0,0,2,2,2,2,3,3,2,0,3,0,2,7,15,5,8,2,1,4,2,1,0,2,0,9,2
4.5,2.9821428571428572,3.5931038682681127,0,15,1.0,4.0,2.0,4,1,8,5,7,1,0,0,1,4,0,0,0,1,9,3,0,2,1,1,3,2,4,12,15,0,0,2,1,0,0,1,2,2,2,4,3,2,0,3,0,2,7,15,5,9,2,2,4,1,1,1,1,0,9,2
4.6,2.7857142857142856,3.6386530362714375,0,15,0.0,4.0,1.5,5,1,8,5,8,1,0,0,1,4,0,0,0,1,9,2,0,1,0,0,1,2,4,11,15,0,0,2,0,0,0,1,3,2,2,3,3,2,0,3,0,2,8,15,5,8,2,0,4,1,1,0,0,0,8,2
4.7,2.8928571428571428,3.9173541153827447,0,17,0.0,3.0,1.0,5,1,8,3,8,1,1,0,1,3,0,0,0,1,9,1,0,1,0,1,1,2,3,14,17,0,1,2,0,0,0,1,3,2,2,4,3,3,0,3,0,2,8,16,5,8,2,0,4,1,1,0,0,0,8,2
4.8,3.3035714285714284,4.3544707848746125,0,18,0.0,4.0,1.5,6,1,10,4,10,1,1,0,1,3,0,0,0,1,12,2,0,1,0,1,1,2,4,14,18,0,1,2,0,0,0,1,3,2,4,3,4,2,0,3,0,2,9,17,7,9,2,0,4,1,1,0,0,1,10,4
4.9,2.9642857142857144,3.8543309856496215,0,16,1.0,3.0,1.0,5,1,9,3,8,1,1,0,2,3,0,0,1,1,11,1,0,1,1,1,2,2,3,13,16,0,1,1,0,0,0,1,2,2,3,3,3,2,0,3,0,2,9,15,5,8,1,0,3,1,1,0,0,1,9,4
5.0,2.9642857142857144,3.8912185280003317,0,16,0.0,3.0,1.0,5,1,8,3,8,2,1,1,1,3,1,0,0,1,11,0,0,0,0,1,0,2,3,13,16,0,1,1,0,0,1,1,2,2,3,3,3,2,0,4,0,2,8,15,5,9,2,0,3,1,1,0,0,1,10,5
5.1,3.2142857142857144,3.8854779339883265,0,16,1.0,4.0,2.0,5,1,8,3,8,2,1,0,2,4,0,1,1,1,11,0,1,0,1,1,1,3,3,14,16,0,1,2,0,1,1,0,3,2,5,3,4,2,0,3,0,2,8,15,5,9,2,0,4,1,3,0,0,1,10,5
5.2,3.75,4.5640286088999424,0,20,1.0,5.0,2.0,7,1,9,5,9,2,1,1,1,4,0,1,1,1,11,0,1,0,1,1,1,4,5,17,20,0,1,3,1,1,1,0,4,2,4,5,4,3,0,3,0,3,8,18,8,9,3,0,5,1,2,0,0,1,11,5
5.3,3.5714285714285716,4.4193452280737215,0,18,1.0,5.0,2.0,6,1,9,4,9,2,1,0,1,3,0,0,1,2,11,0,0,0,1,1,1,5,4,17,18,0,1,3,1,1,1,0,4,2,3,5,5,2,0,3,0,2,9,17,7,9,2,0,5,1,3,0,0,1,11,5
5.4,3.7321428571428572,4.7452648256241838,0,20,0.0,5.0,2.0,6,0,9,5,10,2,0,0,1,3,0,0,1,2,11,1,0,0,2,0,2,5,5,18,20,0,0,3,1,1,1,0,4,2,3,5,5,3,0,5,0,2,9,19,8,8,2,0,5,1,3,0,0,1,11,4
5.5,4.0357142857142856,5.2302836774823955,0,22,0.0,5.25,2.0,6,0,9,4,11,2,0,0,1,3,0,0,1,2,11,0,0,0,2,0,2,5,5,20,22,1,0,4,1,1,1,0,5,3,3,6,5,2,0,4,0,2,11,21,8,11,3,0,6,1,3,0,0,1,11,6
5.6,4.0,5.2678268764263692,0,23,1.0,6.0,2.0,6,1,6,4,9,2,1,0,1,3,1,1,1,2,8,0,0,0,2,0,2,6,5,21,23,0,0,3,1,1,1,0,4,2,3,5,6,4,0,4,0,2,12,22,8,13,3,0,6,1,3,0,0,1,8,6
5.7,3.75,4.6377719404287845,0,20,1.0,5.0,2.0,6,1,6,4,9,2,1,0,1,3,1,2,2,2,8,0,0,0,3,0,3,6,5,19,20,0,0,3,1,1,1,0,4,2,3,4,5,3,0,3,0,2,11,19,7,10,1,0,6,1,4,0,0,2,9,4
5.8,3.7857142857142856,4.8392527674155223,0,22,1.0,5.0,2.0,7,1,6,5,9,2,1,0,2,3,1,1,0,2,8,3,0,1,1,0,1,5,6,19,22,0,0,4,1,1,2,1,4,2,3,4,5,4,0,3,0,2,11,20,7,11,1,0,4,1,2,0,0,1,8,4
5.9,3.625,4.5417212753379248,0,20,1.0,5.0,2.0,6,1,6,4,9,2,1,0,1,2,1,1,0,2,8,3,0,1,1,0,1,6,5,19,20,0,0,4,1,1,2,1,4,2,3,5,4,3,0,3,0,2,9,19,7,9,1,0,5,1,3,0,0,2,8,4
6.0,3.5535714285714284,4.4518039796771598,0,20,1.0,5.0,2.0,6,1,6,5,8,2,1,0,2,3,1,1,0,2,8,3,0,1,1,0,1,5,5,18,20,0,0,4,1,1,2,2,2,2,3,5,4,3,0,3,0,2,9,19,7,9,1,0,4,1,2,0,0,1,8,4
6.1,3.8571428571428572,4.6767990099630996,0,20,1.0,5.0,2.0,6,1,8,6,9,2,1,0,3,4,1,1,0,2,10,4,1,1,1,0,1,6,5,19,20,0,0,3,1,0,1,2,2,2,4,5,4,4,0,3,0,2,9,19,7,11,2,0,5,1,2,0,0,1,9,5
6.2,3.875,4.7848813240993016,0,21,1.0,5.0,2.0,7,1,8,8,8,2,1,0,3,4,1,1,0,2,10,5,1,1,1,0,1,5,6,18,21,0,0,3,1,0,1,2,1,2,4,5,4,3,0,4,0,2,9,20,8,10,1,0,4,1,2,0,0,1,10,4
6.3,4.3035714285714288,5.2675544707236597,0,24,1.0,6.25,2.0,8,1,8,9,8,2,1,1,3,5,1,1,0,2,10,5,1,1,1,0,1,6,7,21,24,0,1,3,2,0,1,2,1,3,4,7,5,4,0,4,0,2,9,22,8,10,1,0,5,1,3,0,0,2,10,4
6.4,4.375,5.2731208568957122,0,24,1.0,7.0,2.0,9,1,9,10,8,2,1,1,3,5,1,1,0,2,11,7,1,2,1,1,2,5,7,20,24,1,0,4,1,0,1,3,1,3,4,7,4,3,0,4,0,2,9,22,8,10,1,0,5,1,2,0,0,1,10,4
6.5,4.4464285714285712,5.4409808820821715,0,25,1.0,7.0,2.0,10,1,9,11,8,2,1,1,3,6,1,1,0,2,11,7,1,2,1,1,2,4,8,19,25,1,0,4,1,0,1,3,1,4,4,7,3,3,0,4,0,2,10,23,9,10,1,0,4,1,1,0,0,1,10,4
6.6,4.4464285714285712,5.3080788926514888,0,24,1.0,6.25,2.0,10,2,10,12,9,2,2,1,3,5,1,1,0,2,12,7,1,2,1,1,2,4,8,18,24,1,0,4,1,0,1,3,1,3,5,6,3,3,0,4,0,2,9,22,8,10,1,0,4,1,1,0,0,1,11,4
6.7,4.4464285714285712,5.40145364976987,0,25,1.0,5.25,2.0,11,2,8,11,8,2,2,1,2,4,1,1,1,2,10,5,0,1,3,1,4,5,9,19,25,1,0,3,1,0,0,2,1,3,3,6,4,3,0,5,0,2,9,23,9,10,2,0,5,1,2,0,0,1,11,4
6.8,4.4464285714285712,5.3114419714731449,0,25,1.0,6.0,3.0,11,3,9,11,9,2,3,1,1,4,1,1,0,1,11,6,0,2,2,2,3,4,9,18,25,1,1,5,1,1,0,3,2,3,3,6,3,3,0,4,0,2,9,22,7,10,1,0,4,0,2,0,0,1,11,5
6.9,4.25,4.8998906693342219,0,22,1.0,6.0,2.5,8,3,9,9,8,2,3,2,0,2,2,1,0,1,12,6,0,2,2,2,3,4,6,18,22,1,1,6,1,1,0,4,2,3,3,6,3,3,0,5,0,2,9,20,6,10,1,0,4,0,2,0,0,1,12,5
7.0,4.125,5.1062374322279327,0,23,1.0,6.0,2.0,8,3,8,9,7,2,3,1,0,2,0,0,0,1,12,6,0,2,2,2,3,4,6,19,23,1,1,3,1,1,0,2,1,5,3,8,3,2,0,4,0,2,9,21,7,10,1,0,3,0,2,0,0,2,11,5
7.1,4.4464285714285712,5.3047136817078036,0,24,1.0,6.0,3.0,10,5,8,9,7,2,4,1,0,2,0,0,1,1,11,6,0,2,2,2,4,4,6,19,24,1,3,4,1,2,0,3,1,5,3,8,3,3,0,4,0,2,10,23,8,11,1,0,3,0,2,0,0,1,11,6
7.2,4.3035714285714288,5.0952346183788757,0,23,1.0,6.0,2.0,8,4,8,9,6,2,4,1,0,2,0,0,1,1,11,6,0,2,2,2,4,4,5,19,23,2,2,4,1,2,0,3,1,5,3,8,3,2,0,4,0,2,9,22,7,11,2,0,4,0,2,0,0,1,11,6
7.3,4.4821428571428568,5.7039806633756438,0,26,1.0,6.0,2.5,9,3,9,10,6,2,3,1,1,3,0,0,1,1,11,6,0,2,1,2,3,4,6,21,26,1,2,4,1,2,0,3,1,5,2,8,4,3,0,4,0,2,10,25,9,11,1,0,3,0,1,0,0,1,11,6
7.4,4.6607142857142856,5.9169151763466772,0,27,1.0,5.5,3.0,11,3,9,13,5,2,3,1,1,3,0,0,1,1,11,7,0,3,1,2,3,4,8,21,27,1,2,4,1,2,0,3,1,5,2,8,3,4,0,5,0,3,9,26,10,10,1,0,3,0,1,0,0,1,11,5
7.5,4.1607142857142856,5.4797575080416463,0,25,1.0,5.0,2.0,9,3,9,11,5,1,3,1,1,3,0,0,1,1,10,5,0,1,1,1,2,4,6,20,25,1,2,3,1,2,0,2,1,5,2,8,3,3,0,4,0,2,9,24,9,10,1,0,3,0,1,0,0,1,9,4
7.6,4.4107142857142856,5.7531878918011481,0,27,1.0,5.0,2.0,8,3,9,11,5,1,3,1,1,3,0,1,2,1,10,5,0,1,2,1,3,4,6,21,27,0,2,3,1,2,0,2,1,5,2,9,3,3,0,4,0,2,10,25,9,12,1,1,3,1,2,0,0,1,10,4
7.7,4.3035714285714288,5.457366066863675,0,25,1.0,5.25,3.0,9,3,9,11,4,2,3,1,1,3,0,0,1,1,11,6,0,2,1,2,3,4,6,20,25,0,3,3,1,2,0,3,1,5,1,8,3,4,0,4,0,2,9,24,9,10,1,0,3,1,2,0,0,1,9,4
7.8,4.2857142857142856,5.5379027932005789,0,25,1.0,5.25,2.5,9,3,10,12,4,1,3,1,1,3,0,0,1,1,10,7,0,2,1,2,3,4,6,20,25,0,3,2,1,1,0,3,1,5,1,8,3,4,0,4,0,2,9,24,9,10,1,0,3,1,2,0,0,0,10,4
7.9,4.2857142857142856,5.3908463611752024,0,24,1.0,5.25,2.0,9,3,10,13,3,1,2,1,2,4,1,1,0,1,9,6,0,1,1,2,2,5,6,20,24,1,3,2,1,1,0,2,1,5,0,8,3,4,0,4,0,2,8,23,9,11,3,0,5,1,2,0,0,0,9,5
8.0,4.1785714285714288,5.5133187531167991,0,25,1.0,6.25,2.0,12,2,10,14,4,0,1,1,2,4,1,1,0,1,8,7,0,1,0,1,1,4,7,19,25,3,2,2,1,1,0,2,2,5,0,8,2,4,0,2,0,2,8,23,9,10,2,0,6,1,2,0,0,0,7,4
8.1,4.3571428571428568,5.2963214034047503,0,23,1.0,6.0,2.0,11,2,10,13,4,0,1,1,2,4,1,1,1,1,8,6,0,1,1,2,3,5,6,20,23,4,2,2,1,1,0,2,2,5,0,8,2,5,0,3,0,1,8,23,8,11,3,0,7,2,3,1,0,1,8,4
8.2,4.5535714285714288,5.5191861552521058,0,24,1.0,6.25,2.5,11,2,11,14,4,0,1,1,2,4,2,2,0,1,9,7,0,1,0,2,2,5,6,21,24,4,2,3,1,2,0,3,2,5,0,8,3,5,0,4,0,1,8,24,9,10,3,0,7,2,3,1,0,1,8,4
8.3,4.3214285714285712,5.1063935514255858,0,22,1.0,6.0,2.0,11,2,10,12,4,0,1,1,2,4,2,2,0,1,8,6,0,1,0,2,2,6,6,20,22,4,2,3,1,2,0,3,2,4,0,8,2,5,0,3,0,1,7,22,8,10,3,0,8,2,3,1,0,1,7,5
8.4,4.4107142857142856,5.6844926451402022,0,25,1.0,6.0,2.0,13,1,9,15,4,0,1,1,3,5,2,2,0,1,7,6,0,0,0,1,1,6,8,21,25,5,1,3,1,2,0,2,2,4,0,8,2,5,0,3,0,1,8,24,8,11,3,0,7,1,2,1,0,1,6,4
8.5,4.4821428571428568,5.7164895303866698,0,25,1.0,6.0,2.0,13,1,10,15,4,0,1,1,3,5,2,2,0,1,8,6,0,0,0,1,1,6,8,21,25,5,1,3,1,2,0,2,2,4,0,8,2,5,0,3,0,1,8,24,8,11,4,0,8,1,2,1,0,1,6,4
8.6,4.7142857142857144,5.9723000047669039,0,26,1.0,6.25,2.0,15,1,9,16,4,1,1,2,3,6,2,2,0,3,7,7,1,1,0,0,0,6,9,21,26,6,1,3,1,2,0,2,2,4,0,8,2,5,0,2,0,1,8,26,8,11,4,0,9,3,2,0,0,1,6,4
8.7,4.5535714285714288,5.9938052629871317,0,26,1.0,7.0,2.0,14,1,9,15,4,0,1,1,3,5,1,1,0,1,7,7,1,1,0,0,0,7,8,23,26,6,1,2,1,1,0,1,2,4,0,9,2,6,0,2,0,1,8,24,8,11,4,0,10,1,3,0,0,2,6,4
8.8,4.5892857142857144,5.8942368514697865,0,25,1.0,7.25,1.0,15,1,11,17,5,0,1,1,3,6,1,1,0,1,8,7,1,1,0,0,0,5,9,19,25,6,1,3,1,1,0,1,3,4,0,8,1,5,0,2,0,1,8,24,8,13,4,1,8,1,1,1,0,1,8,4
8.9,4.2857142857142856,5.9091765371275526,0,25,0.0,7.0,1.0,14,1,10,16,4,0,1,1,3,5,0,0,0,1,7,8,0,0,0,0,0,5,8,20,25,6,1,1,1,0,0,0,2,4,0,8,1,5,0,2,0,1,8,24,8,12,4,1,8,1,1,0,0,1,7,4
9.0,4.3214285714285712,5.9012926636492793,0,26,1.0,6.0,1.0,14,1,10,15,5,0,1,1,3,5,0,0,1,1,6,8,0,1,0,0,1,4,8,20,26,6,1,2,0,1,0,1,2,4,1,8,1,5,0,2,0,1,8,25,9,11,3,1,7,1,1,0,0,1,5,4
