"time","mean","stdev","min","max","q1","q3","median","s9","s8","s3","s2","s1","s7","s6","s5","s4","s19","s18","s13","s12","s11","s10","s17","s16","s15","s14","s30","s22","s23","s20","s21","s26","s27","s24","s25","s28","s29"
2.3999999999999999,0.0042333333333333346,0.0031377628265303217,0.0042333333333333346,0.010999999999999999,0.002,0.0067500000000000008,0.0035000000000000001,0.011,0.004,0.002,0.0,0.002,0.005,0.006,0.002,0.001,0.009,0.008,0.001,0.001,0.001,0.002,0.006,0.001,0.002,0.002,0.004,0.008,0.007,0.003,0.009,0.004,0.002,0.006,0.007,0.01,0.001
2.5,0.0042000000000000006,0.0032186953878862168,0.0042000000000000006,0.012,0.00125,0.0067500000000000008,0.0035000000000000001,0.012,0.004,0.002,0.0,0.002,0.005,0.007,0.002,0.001,0.009,0.009,0.001,0.001,0.001,0.002,0.005,0.001,0.002,0.002,0.004,0.008,0.006,0.003,0.009,0.004,0.001,0.006,0.007,0.009,0.001
2.6000000000000001,0.0046000000000000017,0.0034312291286554054,0.0046000000000000017,0.012999999999999999,0.002,0.0070000000000000001,0.0035000000000000001,0.013,0.005,0.002,0.001,0.003,0.005,0.008,0.002,0.001,0.01,0.009,0.001,0.002,0.001,0.002,0.005,0.001,0.002,0.002,0.004,0.009,0.007,0.003,0.01,0.004,0.001,0.006,0.007,0.01,0.002
2.7000000000000002,0.0042333333333333346,0.0034417372874110475,0.0042333333333333346,0.010999999999999999,0.001,0.0070000000000000001,0.0030000000000000001,0.011,0.003,0.001,0.0,0.001,0.005,0.008,0.0,0.001,0.01,0.008,0.001,0.001,0.001,0.003,0.005,0.001,0.002,0.002,0.004,0.009,0.007,0.003,0.01,0.004,0.001,0.006,0.007,0.01,0.002
2.7999999999999998,0.0044666666666666683,0.0034711509458519507,0.0044666666666666683,0.012,0.002,0.0077499999999999999,0.0035000000000000001,0.012,0.002,0.001,0.0,0.001,0.004,0.009,0.0,0.002,0.01,0.009,0.002,0.001,0.001,0.004,0.005,0.002,0.003,0.002,0.004,0.008,0.008,0.003,0.009,0.004,0.002,0.006,0.007,0.011,0.002
2.8999999999999999,0.0045333333333333345,0.0034130468629787213,0.0045333333333333345,0.010999999999999999,0.002,0.0074999999999999997,0.0030000000000000001,0.011,0.001,0.001,0.001,0.002,0.004,0.008,0.0,0.002,0.011,0.009,0.001,0.002,0.002,0.005,0.006,0.002,0.002,0.003,0.004,0.008,0.008,0.003,0.01,0.003,0.001,0.006,0.006,0.011,0.003
3.0,0.0042000000000000006,0.0031664912232101114,0.0042000000000000006,0.010999999999999999,0.002,0.0070000000000000001,0.0030000000000000001,0.011,0.001,0.001,0.001,0.002,0.004,0.008,0.001,0.003,0.009,0.009,0.001,0.002,0.002,0.005,0.004,0.002,0.0,0.003,0.004,0.007,0.007,0.002,0.009,0.003,0.001,0.005,0.007,0.01,0.002
3.1000000000000001,0.0046000000000000017,0.0034794635601866366,0.0046000000000000017,0.012999999999999999,0.002,0.0070000000000000001,0.0030000000000000001,0.013,0.001,0.003,0.001,0.003,0.005,0.009,0.0,0.002,0.01,0.011,0.001,0.002,0.003,0.006,0.003,0.002,0.001,0.001,0.003,0.007,0.007,0.004,0.009,0.004,0.003,0.004,0.008,0.01,0.002
3.2000000000000002,0.0043333333333333357,0.0030695638488590234,0.0043333333333333357,0.012,0.002,0.0067500000000000008,0.0030000000000000001,0.012,0.002,0.002,0.001,0.003,0.007,0.009,0.0,0.002,0.01,0.008,0.001,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0.003,0.006,0.005,0.004,0.008,0.002,0.003,0.004,0.008,0.008,0.002
3.2999999999999998,0.0044333333333333343,0.0030841890704401088,0.0044333333333333343,0.012,0.002,0.0067500000000000008,0.0030000000000000001,0.012,0.002,0.002,0.001,0.003,0.006,0.008,0.0,0.001,0.011,0.009,0.002,0.003,0.003,0.004,0.004,0.002,0.002,0.002,0.002,0.007,0.005,0.005,0.009,0.003,0.003,0.005,0.008,0.007,0.002
3.3999999999999999,0.0046000000000000025,0.002811879561195085,0.0046000000000000025,0.010999999999999999,0.002,0.0060000000000000001,0.0035000000000000001,0.011,0.002,0.002,0.002,0.002,0.006,0.008,0.001,0.002,0.011,0.008,0.003,0.003,0.003,0.003,0.005,0.002,0.002,0.004,0.003,0.006,0.005,0.006,0.008,0.004,0.003,0.004,0.009,0.008,0.002
3.5,0.0048333333333333362,0.0031313823713426557,0.0048333333333333362,0.012,0.002,0.0070000000000000001,0.0040000000000000001,0.012,0.002,0.001,0.001,0.002,0.007,0.008,0.002,0.001,0.011,0.008,0.002,0.003,0.002,0.003,0.007,0.002,0.002,0.003,0.005,0.007,0.005,0.006,0.008,0.004,0.004,0.005,0.01,0.009,0.003
3.6000000000000001,0.0050666666666666681,0.0030543229837214155,0.0050666666666666681,0.012,0.0030000000000000001,0.0077499999999999999,0.0040000000000000001,0.011,0.002,0.001,0.001,0.002,0.005,0.008,0.003,0.002,0.012,0.009,0.003,0.003,0.003,0.004,0.007,0.002,0.002,0.004,0.004,0.008,0.006,0.005,0.01,0.004,0.004,0.005,0.009,0.009,0.004
3.7000000000000002,0.0044000000000000011,0.0026907248094147425,0.0044000000000000011,0.012,0.0030000000000000001,0.0060000000000000001,0.0035000000000000001,0.007,0.001,0.0,0.001,0.001,0.003,0.006,0.003,0.002,0.012,0.008,0.003,0.003,0.003,0.003,0.007,0.002,0.003,0.004,0.003,0.008,0.005,0.006,0.009,0.005,0.003,0.004,0.007,0.006,0.004
3.7999999999999998,0.0048000000000000004,0.0030811253355443585,0.0048000000000000004,0.012999999999999999,0.0030000000000000001,0.0067500000000000008,0.0040000000000000001,0.009,0.001,0.0,0.001,0.001,0.005,0.006,0.002,0.002,0.013,0.009,0.003,0.003,0.003,0.004,0.008,0.003,0.004,0.004,0.003,0.009,0.004,0.008,0.01,0.006,0.003,0.004,0.007,0.006,0.003
3.8999999999999999,0.0051333333333333344,0.0034711509458519507,0.0051333333333333344,0.014999999999999999,0.0022500000000000003,0.0070000000000000001,0.0045000000000000005,0.009,0.0,0.001,0.002,0.001,0.005,0.007,0.002,0.002,0.015,0.009,0.003,0.002,0.002,0.005,0.009,0.004,0.005,0.003,0.003,0.01,0.004,0.009,0.011,0.007,0.003,0.005,0.007,0.006,0.003
4.0,0.0042000000000000006,0.0030375428666385386,0.0042000000000000006,0.012999999999999999,0.002,0.0060000000000000001,0.0035000000000000001,0.007,0.0,0.001,0.002,0.001,0.004,0.006,0.002,0.002,0.013,0.007,0.002,0.001,0.001,0.004,0.008,0.003,0.005,0.003,0.001,0.008,0.005,0.007,0.01,0.005,0.001,0.003,0.005,0.006,0.003
4.0999999999999996,0.0039666666666666678,0.0027016455890602844,0.0039666666666666678,0.012,0.002,0.0050000000000000001,0.0040000000000000001,0.006,0.0,0.002,0.003,0.003,0.004,0.004,0.001,0.001,0.012,0.006,0.003,0.001,0.002,0.004,0.008,0.003,0.005,0.004,0.001,0.007,0.004,0.007,0.009,0.005,0.0,0.002,0.004,0.005,0.003
4.2000000000000002,0.0037333333333333342,0.0027680719322702258,0.0037333333333333342,0.012,0.00125,0.0050000000000000001,0.0040000000000000001,0.005,0.0,0.002,0.003,0.002,0.004,0.004,0.001,0.001,0.012,0.005,0.001,0.001,0.001,0.004,0.009,0.004,0.004,0.003,0.001,0.007,0.004,0.006,0.009,0.005,0.0,0.002,0.004,0.005,0.003
4.2999999999999998,0.003366666666666668,0.0025361826082169673,0.003366666666666668,0.010999999999999999,0.00125,0.0040000000000000001,0.0030000000000000001,0.005,0.0,0.001,0.002,0.003,0.003,0.004,0.002,0.003,0.011,0.006,0.001,0.001,0.001,0.001,0.008,0.002,0.004,0.003,0.001,0.006,0.004,0.006,0.008,0.004,0.0,0.002,0.003,0.004,0.002
4.4000000000000004,0.0035333333333333345,0.0032117838587855745,0.0035333333333333345,0.012,0.001,0.0047499999999999999,0.0030000000000000001,0.004,0.0,0.001,0.001,0.002,0.003,0.003,0.001,0.001,0.012,0.005,0.001,0.001,0.002,0.001,0.008,0.003,0.003,0.003,0.0,0.01,0.005,0.006,0.012,0.004,0.0,0.005,0.002,0.004,0.003
4.5,0.0038000000000000017,0.0027736858750286291,0.0038000000000000017,0.010999999999999999,0.002,0.0047499999999999999,0.0030000000000000001,0.004,0.0,0.002,0.002,0.003,0.004,0.003,0.002,0.002,0.011,0.004,0.001,0.001,0.003,0.001,0.007,0.003,0.003,0.003,0.001,0.008,0.006,0.007,0.011,0.006,0.0,0.004,0.004,0.005,0.003
4.5999999999999996,0.004000000000000001,0.0033862466931200786,0.004000000000000001,0.012999999999999999,0.002,0.0050000000000000001,0.0030000000000000001,0.004,0.0,0.003,0.002,0.003,0.003,0.004,0.002,0.002,0.012,0.005,0.0,0.0,0.002,0.0,0.008,0.002,0.003,0.003,0.001,0.01,0.007,0.008,0.013,0.006,0.0,0.005,0.003,0.005,0.004
4.7000000000000002,0.0038000000000000004,0.0031559467676118996,0.0038000000000000004,0.012,0.002,0.0050000000000000001,0.0030000000000000001,0.004,0.0,0.003,0.002,0.003,0.004,0.004,0.002,0.002,0.011,0.005,0.0,0.0,0.002,0.0,0.007,0.002,0.003,0.002,0.001,0.009,0.006,0.009,0.012,0.006,0.0,0.005,0.003,0.004,0.003
4.7999999999999998,0.0041333333333333343,0.003461534662865912,0.0041333333333333343,0.014,0.002,0.0050000000000000001,0.0035000000000000001,0.005,0.0,0.003,0.002,0.003,0.004,0.004,0.002,0.002,0.011,0.005,0.0,0.0,0.002,0.001,0.007,0.002,0.002,0.002,0.001,0.012,0.007,0.008,0.014,0.005,0.001,0.005,0.004,0.006,0.004
4.9000000000000004,0.0040000000000000001,0.0033862466931200786,0.0040000000000000001,0.014,0.00125,0.0050000000000000001,0.0030000000000000001,0.005,0.001,0.003,0.002,0.004,0.005,0.004,0.003,0.003,0.011,0.005,0.0,0.0,0.001,0.001,0.005,0.001,0.002,0.002,0.001,0.011,0.006,0.009,0.014,0.005,0.0,0.005,0.003,0.005,0.003
5.0,0.0034000000000000002,0.0027640549922170504,0.0034000000000000002,0.010999999999999999,0.001,0.0047499999999999999,0.0025000000000000001,0.004,0.001,0.002,0.002,0.002,0.005,0.002,0.003,0.002,0.008,0.005,0.0,0.0,0.001,0.001,0.004,0.001,0.002,0.001,0.001,0.009,0.005,0.009,0.011,0.005,0.001,0.004,0.004,0.004,0.003
5.0999999999999996,0.0029000000000000007,0.0023288051299611423,0.0029000000000000007,0.0089999999999999993,0.00125,0.0040000000000000001,0.002,0.005,0.002,0.002,0.002,0.001,0.005,0.002,0.003,0.001,0.005,0.004,0.0,0.0,0.001,0.002,0.003,0.002,0.002,0.0,0.0,0.008,0.004,0.008,0.009,0.004,0.001,0.004,0.003,0.002,0.002
5.2000000000000002,0.0031333333333333339,0.0024997777679003569,0.0031333333333333339,0.01,0.001,0.0040000000000000001,0.0030000000000000001,0.005,0.0,0.003,0.002,0.002,0.007,0.003,0.001,0.001,0.005,0.004,0.001,0.0,0.002,0.002,0.003,0.001,0.003,0.0,0.0,0.008,0.004,0.008,0.01,0.004,0.001,0.004,0.004,0.003,0.003
5.2999999999999998,0.0034333333333333342,0.0029175712882845246,0.0034333333333333342,0.012,0.001,0.0050000000000000001,0.0030000000000000001,0.007,0.001,0.005,0.003,0.002,0.006,0.005,0.0,0.0,0.006,0.005,0.001,0.0,0.002,0.002,0.003,0.001,0.003,0.0,0.0,0.008,0.004,0.009,0.012,0.005,0.001,0.004,0.004,0.002,0.002
5.4000000000000004,0.0031333333333333343,0.0026549743668986508,0.0031333333333333343,0.010999999999999999,0.00125,0.0047499999999999999,0.0025000000000000001,0.006,0.001,0.005,0.002,0.003,0.006,0.005,0.0,0.0,0.006,0.004,0.001,0.0,0.002,0.003,0.002,0.002,0.002,0.0,0.0,0.008,0.003,0.007,0.011,0.004,0.0,0.004,0.003,0.002,0.002
5.5,0.0038000000000000009,0.0033704599092705431,0.0038000000000000009,0.012999999999999999,0.001,0.0057500000000000008,0.0035000000000000001,0.009,0.001,0.005,0.001,0.003,0.007,0.006,0.0,0.0,0.008,0.007,0.001,0.001,0.001,0.001,0.004,0.003,0.0,0.0,0.001,0.01,0.005,0.007,0.013,0.004,0.0,0.005,0.005,0.004,0.002
5.5999999999999996,0.0037666666666666677,0.0032216282977539307,0.0037666666666666677,0.012999999999999999,0.001,0.0050000000000000001,0.0025000000000000001,0.008,0.001,0.004,0.002,0.003,0.007,0.005,0.002,0.001,0.008,0.005,0.001,0.001,0.001,0.001,0.002,0.002,0.0,0.0,0.001,0.01,0.005,0.007,0.013,0.005,0.0,0.005,0.007,0.004,0.002
5.7000000000000002,0.0042666666666666677,0.0031721006008987519,0.0042666666666666677,0.012999999999999999,0.002,0.0060000000000000001,0.0040000000000000001,0.009,0.002,0.004,0.002,0.004,0.007,0.006,0.004,0.003,0.008,0.005,0.001,0.002,0.002,0.001,0.002,0.002,0.0,0.0,0.001,0.01,0.006,0.007,0.013,0.005,0.001,0.006,0.008,0.005,0.002
5.7999999999999998,0.0042666666666666677,0.0030324174441451095,0.0042666666666666677,0.012,0.002,0.0060000000000000001,0.0045000000000000005,0.008,0.001,0.005,0.002,0.005,0.006,0.007,0.004,0.003,0.008,0.005,0.001,0.002,0.002,0.001,0.002,0.002,0.0,0.0,0.002,0.01,0.006,0.006,0.012,0.005,0.001,0.006,0.008,0.006,0.002
5.9000000000000004,0.0042000000000000006,0.0028213471959331769,0.0042000000000000006,0.01,0.002,0.0060000000000000001,0.0045000000000000005,0.009,0.001,0.005,0.002,0.005,0.006,0.007,0.005,0.003,0.008,0.005,0.001,0.002,0.003,0.002,0.002,0.003,0.0,0.0,0.001,0.01,0.006,0.005,0.01,0.004,0.002,0.005,0.007,0.006,0.001
6.0,0.0047000000000000011,0.0031320919526731648,0.0047000000000000011,0.012,0.002,0.0067500000000000008,0.0045000000000000005,0.012,0.001,0.006,0.003,0.005,0.007,0.008,0.005,0.003,0.009,0.006,0.001,0.002,0.004,0.004,0.002,0.004,0.0,0.0,0.001,0.01,0.006,0.005,0.01,0.004,0.002,0.005,0.008,0.007,0.001
6.0999999999999996,0.0050666666666666681,0.0031825915366080022,0.0050666666666666681,0.010999999999999999,0.0030000000000000001,0.0070000000000000001,0.0050000000000000001,0.011,0.001,0.006,0.004,0.005,0.007,0.008,0.005,0.003,0.011,0.007,0.001,0.003,0.005,0.003,0.004,0.005,0.001,0.0,0.001,0.011,0.007,0.006,0.011,0.004,0.002,0.005,0.007,0.007,0.001
6.2000000000000002,0.0058333333333333353,0.0034552697273713506,0.0058333333333333353,0.012999999999999999,0.0032500000000000003,0.0077499999999999999,0.0060000000000000001,0.013,0.001,0.006,0.005,0.005,0.007,0.008,0.006,0.003,0.012,0.007,0.003,0.004,0.007,0.005,0.004,0.005,0.001,0.0,0.001,0.012,0.008,0.006,0.012,0.006,0.002,0.006,0.009,0.009,0.002
6.2999999999999998,0.0059333333333333356,0.003549021774454977,0.0059333333333333356,0.012999999999999999,0.0032500000000000003,0.0080000000000000002,0.0060000000000000001,0.012,0.001,0.006,0.005,0.005,0.006,0.008,0.006,0.003,0.012,0.006,0.003,0.004,0.007,0.005,0.004,0.005,0.001,0.0,0.001,0.012,0.007,0.009,0.013,0.008,0.002,0.006,0.011,0.008,0.002
6.4000000000000004,0.0062666666666666686,0.0032754982657435322,0.0062666666666666686,0.012999999999999999,0.0042500000000000003,0.0080000000000000002,0.0065000000000000006,0.013,0.001,0.006,0.007,0.007,0.007,0.008,0.007,0.004,0.011,0.006,0.004,0.005,0.008,0.005,0.005,0.005,0.002,0.0,0.002,0.011,0.007,0.008,0.012,0.007,0.002,0.006,0.011,0.009,0.002
6.5,0.006033333333333335,0.0033811569354619164,0.006033333333333335,0.012999999999999999,0.0040000000000000001,0.0080000000000000002,0.0060000000000000001,0.013,0.001,0.007,0.006,0.006,0.005,0.009,0.006,0.004,0.011,0.006,0.004,0.005,0.008,0.005,0.004,0.005,0.001,0.0,0.002,0.011,0.008,0.006,0.013,0.005,0.002,0.007,0.009,0.01,0.002
6.5999999999999996,0.0062666666666666686,0.0038291281282065012,0.0062666666666666686,0.014999999999999999,0.0032500000000000003,0.0080000000000000002,0.0060000000000000001,0.014,0.001,0.008,0.006,0.007,0.006,0.009,0.006,0.004,0.01,0.006,0.003,0.005,0.008,0.006,0.003,0.004,0.001,0.0,0.002,0.013,0.008,0.006,0.015,0.004,0.002,0.008,0.01,0.011,0.002
6.7000000000000002,0.0062000000000000024,0.0039614812044654881,0.0062000000000000024,0.014999999999999999,0.0030000000000000001,0.0087499999999999991,0.0060000000000000001,0.015,0.002,0.009,0.007,0.007,0.008,0.01,0.005,0.003,0.009,0.006,0.003,0.005,0.007,0.006,0.002,0.003,0.001,0.0,0.002,0.012,0.008,0.005,0.014,0.004,0.001,0.007,0.011,0.012,0.002
6.7999999999999998,0.0060000000000000027,0.0038557316642456674,0.0060000000000000027,0.014,0.0030000000000000001,0.0087499999999999991,0.0060000000000000001,0.014,0.002,0.009,0.006,0.008,0.007,0.009,0.004,0.004,0.009,0.006,0.003,0.004,0.007,0.007,0.002,0.003,0.001,0.0,0.002,0.012,0.007,0.005,0.014,0.004,0.0,0.007,0.011,0.011,0.002
6.9000000000000004,0.0056333333333333357,0.0037281213618777071,0.0056333333333333357,0.014999999999999999,0.0022500000000000003,0.0070000000000000001,0.0060000000000000001,0.012,0.002,0.006,0.004,0.006,0.007,0.007,0.004,0.003,0.009,0.006,0.004,0.004,0.007,0.006,0.002,0.002,0.001,0.001,0.002,0.013,0.007,0.006,0.015,0.003,0.0,0.007,0.01,0.011,0.002
7.0,0.0057666666666666682,0.0038007309238560359,0.0057666666666666682,0.014999999999999999,0.0030000000000000001,0.0070000000000000001,0.0060000000000000001,0.013,0.002,0.006,0.004,0.006,0.007,0.007,0.004,0.003,0.01,0.007,0.004,0.004,0.007,0.006,0.003,0.002,0.001,0.001,0.002,0.013,0.007,0.006,0.015,0.003,0.0,0.007,0.01,0.011,0.002
7.0999999999999996,0.0055333333333333354,0.0037481847458321594,0.0055333333333333354,0.014999999999999999,0.002,0.0070000000000000001,0.0054999999999999997,0.013,0.002,0.007,0.004,0.005,0.007,0.008,0.003,0.002,0.01,0.007,0.004,0.004,0.007,0.006,0.002,0.002,0.001,0.001,0.002,0.012,0.006,0.006,0.015,0.003,0.0,0.006,0.009,0.01,0.002
7.2000000000000002,0.0058666666666666685,0.0041128524840499149,0.0058666666666666685,0.014999999999999999,0.0030000000000000001,0.0080000000000000002,0.0040000000000000001,0.015,0.003,0.005,0.004,0.004,0.007,0.008,0.003,0.003,0.011,0.008,0.004,0.004,0.008,0.008,0.004,0.003,0.001,0.001,0.002,0.014,0.007,0.004,0.015,0.001,0.0,0.007,0.009,0.011,0.002
