"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
0.1,0.25,0.50885024459910744,0,2,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
0.2,0.5,0.84515425472851657,0,3,0.0,1.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,2,0,2,0,2,1,0,0,0,0,0,0
0.3,0.44642857142857145,0.75402829752562239,0,3,0.0,1.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,2,0,1,0,1,1,0,0,0,0,0,0
0.4,0.5535714285714286,0.92426887818625181,0,4,0.0,1.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,1,4,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,4,2,0,1,0,1,1,0,0,0,0,0,0
0.5,0.7678571428571429,1.2391107328093263,0,6,0.0,1.0,0.0,1,0,1,2,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,2,1,5,4,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,6,2,1,1,0,1,2,0,0,0,0,0,0
0.6,0.7678571428571429,1.2816154904284367,0,6,0.0,1.0,0.0,1,0,1,2,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,2,1,5,4,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,6,3,0,1,0,1,2,0,0,0,0,0,0
0.7,0.8571428571428571,1.5518257844571743,0,7,0.0,1.25,0.0,1,0,1,2,0,3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,1,6,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,7,4,0,1,0,1,2,0,0,0,0,0,0
0.8,0.8571428571428571,1.5402756180605595,0,7,0.0,1.0,0.0,1,0,1,3,0,2,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,2,1,6,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,7,4,0,1,0,1,2,0,0,0,0,0,0
0.9,1.0714285714285714,1.678191446352961,0,8,0.0,2.0,0.0,1,0,2,4,0,2,0,0,0,2,2,1,0,3,1,2,0,0,0,0,0,2,1,6,5,0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,2,0,8,4,0,1,0,1,3,0,0,0,0,0,0
1.0,1.2142857142857142,1.9884872724392941,0,9,0.0,2.0,0.0,2,0,0,3,0,2,0,0,0,1,2,1,0,2,0,1,0,0,0,0,0,3,2,8,7,0,0,0,0,0,0,2,0,1,0,1,4,2,0,0,0,2,0,9,5,1,2,0,2,2,0,0,0,0,0,1
1.1,1.1964285714285714,1.5970915849168592,0,7,0.0,2.0,1.0,1,1,0,2,1,2,0,0,0,1,2,1,1,2,0,0,0,0,1,0,1,4,1,7,5,0,0,0,0,0,0,2,0,1,1,0,3,2,0,1,0,2,0,7,4,2,2,0,2,2,0,1,0,0,1,1
1.2,1.2678571428571428,1.5866752236378183,0,7,0.0,2.0,1.0,1,1,1,2,1,2,0,0,0,1,2,1,1,2,1,0,0,0,1,0,1,4,1,7,5,0,0,0,0,0,0,2,0,1,1,0,2,3,0,0,0,2,0,7,4,2,2,0,2,2,1,0,0,1,2,2
1.3,1.3392857142857142,1.6612902227129467,0,7,0.0,2.0,1.0,1,1,1,1,1,2,0,0,0,0,2,1,1,2,1,0,0,0,1,0,1,4,1,7,5,1,0,0,0,0,0,2,0,1,1,0,2,3,0,1,1,2,0,7,4,4,3,0,3,2,0,0,0,0,3,2
1.4,1.3392857142857142,1.9298111095045924,0,9,0.0,2.0,1.0,1,0,1,1,0,2,0,0,0,0,1,0,1,2,1,0,0,0,1,0,1,3,1,6,6,1,0,0,0,0,0,1,0,1,0,0,2,3,0,1,1,3,0,9,6,5,4,0,3,2,0,0,0,0,3,2
1.5,1.4285714285714286,1.9166296949998196,0,8,0.0,2.0,1.0,2,0,1,2,0,2,0,0,0,0,0,0,2,2,1,0,0,0,2,0,2,3,2,6,6,1,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,2,0,8,5,6,5,0,4,2,1,0,0,0,3,2
1.6,1.4464285714285714,1.8890629088173294,0,8,0.0,2.0,1.0,3,0,1,3,0,2,0,0,1,1,0,0,2,2,1,0,0,0,2,0,2,2,3,6,7,1,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,2,0,8,5,5,4,0,3,2,1,0,0,0,3,2
1.7,1.6428571428571428,1.9948914348241351,0,8,0.0,3.0,1.0,3,0,3,4,1,2,0,0,1,1,0,0,2,2,3,0,0,0,2,1,3,2,3,6,7,1,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,2,0,8,5,6,4,0,3,2,1,0,0,0,5,2
1.8,1.9285714285714286,2.1618208500602223,0,9,0.0,3.0,1.0,4,1,3,4,1,2,1,0,1,1,0,0,2,2,3,0,0,0,2,1,3,3,4,7,8,1,1,0,0,0,0,1,0,1,0,1,2,5,1,1,0,2,0,9,5,6,4,0,4,2,2,0,0,0,5,2
1.9,1.9821428571428572,2.2159412014228326,0,10,1.0,2.0,1.0,4,1,2,4,1,2,1,0,1,1,0,0,2,2,2,1,0,1,2,1,3,2,4,7,9,1,1,0,2,0,1,1,0,1,0,2,2,4,1,1,0,2,0,10,6,7,4,1,3,2,1,0,0,0,4,1
2.0,1.8214285714285714,2.2448921614025319,0,9,0.0,2.0,1.0,4,1,2,5,1,1,1,0,1,1,0,0,1,1,2,1,0,0,1,1,2,2,4,7,9,1,1,0,1,0,1,1,0,1,0,2,2,4,1,1,0,2,0,9,6,7,4,0,3,1,0,0,0,0,5,1
2.1,1.9464285714285714,2.191050325896748,0,9,0.0,3.0,1.0,4,1,3,5,1,1,1,0,1,1,0,0,2,2,3,0,0,0,3,1,3,2,4,6,8,1,1,0,1,0,1,1,0,1,0,2,2,3,1,3,0,1,0,9,5,7,4,0,3,2,1,0,0,0,7,1
2.2,1.9285714285714286,2.5203255377681928,0,10,0.0,2.25,1.0,6,2,3,6,1,1,1,0,1,1,0,0,1,1,3,0,0,0,2,0,1,2,5,7,10,1,1,0,1,0,1,0,0,0,0,1,2,4,1,2,0,1,0,10,6,7,4,0,3,1,1,0,0,0,6,1
2.3,1.5714285714285714,2.0341472665568783,0,8,0.0,2.0,1.0,5,2,3,5,1,1,1,0,1,1,0,0,0,1,3,0,0,0,1,0,0,1,4,5,8,1,1,0,1,0,1,0,0,0,0,1,2,2,1,2,0,1,0,8,5,6,3,0,2,1,1,0,0,0,5,1
2.4,1.8214285714285714,2.1721215999335675,0,8,0.0,2.25,1.0,6,3,4,6,2,1,1,0,2,1,0,0,1,1,4,1,0,0,0,0,1,1,4,5,8,1,1,1,0,0,0,0,1,0,0,1,2,2,0,3,0,1,0,8,5,7,3,1,2,1,1,1,0,1,6,1
2.5,1.8214285714285714,2.2607453168712093,0,8,0.0,2.25,1.0,7,3,4,7,2,1,1,0,2,1,0,0,1,1,4,1,0,0,0,0,1,1,5,4,8,1,1,1,0,0,0,0,1,0,0,1,2,2,0,3,0,1,0,8,6,6,3,0,2,1,1,0,0,1,6,1
2.6,1.9821428571428572,2.4163954222632302,0,9,0.0,2.25,1.0,7,4,4,8,2,1,1,0,2,1,1,1,1,1,4,1,0,0,0,0,1,1,5,4,9,1,1,1,0,0,0,0,1,0,0,1,2,2,0,3,0,1,1,9,6,7,3,0,2,1,1,0,0,1,6,2
2.7,1.8214285714285714,2.3687484855414902,0,9,0.0,2.0,1.0,6,2,4,7,2,1,0,0,1,1,0,0,0,1,4,1,1,1,0,0,0,1,5,4,9,1,0,1,0,0,0,0,1,0,0,1,2,2,0,3,0,1,1,9,6,7,3,0,2,1,1,0,0,1,6,2
2.8,1.8928571428571428,2.3880548826291621,0,9,0.0,2.0,1.0,7,2,4,7,2,0,0,0,1,1,0,0,0,0,4,1,2,2,0,0,0,1,5,4,9,2,0,1,1,1,0,0,1,0,0,1,2,2,0,3,0,1,1,8,6,8,3,0,2,0,1,1,0,1,6,2
2.9,1.9464285714285714,2.4452551930593409,0,10,0.0,3.0,1.0,7,1,4,6,3,0,0,0,1,1,1,1,0,0,4,1,2,2,0,0,0,1,5,5,10,2,0,1,0,0,0,1,1,0,1,1,2,3,0,3,0,1,1,8,6,8,3,0,2,0,0,1,0,0,6,3
3.0,1.7857142857142858,2.2257766358404125,0,9,0.0,2.25,1.0,7,1,4,6,3,0,0,0,1,1,1,1,0,0,4,1,2,2,1,0,1,0,5,3,9,2,0,1,0,0,0,1,1,0,1,1,0,3,0,3,0,1,1,7,5,7,2,0,1,0,1,1,0,0,6,2
3.1,1.9464285714285714,2.4010387845467971,0,9,0.0,3.0,1.0,9,1,4,7,4,0,0,0,2,2,1,1,0,0,5,1,2,2,0,0,0,0,6,3,9,3,0,1,0,0,0,1,2,0,1,1,1,1,0,3,0,0,1,7,4,7,2,0,3,0,1,1,0,2,6,2
3.2,1.8214285714285714,2.1137909652796707,0,8,0.0,2.0,1.0,7,1,5,7,3,1,0,0,2,1,1,1,0,1,6,1,2,2,0,0,0,1,5,4,8,1,0,1,0,0,0,1,2,0,1,1,2,1,0,3,0,0,1,6,4,4,1,0,2,0,1,1,0,2,6,2
3.3,1.875,2.1717545572975911,0,9,0.0,2.0,1.0,8,1,4,6,3,1,0,0,2,1,1,1,0,1,5,2,1,1,0,0,0,1,6,4,9,1,0,2,0,0,1,2,1,0,1,1,2,1,0,2,0,0,1,7,5,4,1,0,3,0,2,1,0,2,5,2
3.4,1.9642857142857142,2.0085912415198384,0,8,1.0,3.0,1.0,7,1,4,6,3,1,0,1,1,1,1,1,1,1,5,2,0,1,1,0,1,2,5,5,8,1,0,3,0,0,2,2,1,0,1,1,2,2,0,3,0,0,1,6,4,4,1,0,4,0,2,1,0,2,6,2
3.5,2.0535714285714284,2.1582039726946811,0,8,1.0,3.0,1.0,7,1,5,7,3,1,0,0,1,1,0,1,1,1,6,3,0,0,1,1,1,2,4,6,8,1,1,2,0,0,1,1,1,0,1,1,2,2,0,3,0,2,1,6,5,4,1,0,4,0,2,1,1,2,7,2
3.6,2.125,2.1635164828187863,0,9,1.0,3.0,1.0,7,1,4,6,3,0,1,0,1,1,0,1,1,0,5,3,0,1,1,1,1,2,5,6,9,1,1,3,0,0,2,1,2,0,1,1,2,2,0,3,0,1,2,7,5,5,1,0,4,0,2,1,1,2,6,3
3.7,1.8392857142857142,1.8877120099880342,0,8,0.0,3.0,1.0,5,0,2,4,2,0,1,0,0,0,0,1,1,0,3,3,0,1,1,1,1,3,5,6,8,1,1,3,0,0,2,1,2,0,1,1,3,2,0,2,0,1,2,7,4,3,2,0,5,0,2,0,1,2,4,3
3.8,2.0178571428571428,2.0744282467755797,0,8,0.0,3.0,1.0,6,1,3,4,3,0,0,0,0,0,0,1,1,1,4,3,0,1,1,1,1,4,5,7,8,1,1,3,0,0,2,1,2,0,2,1,4,2,0,2,0,1,2,8,4,2,2,0,6,1,2,0,0,2,4,3
3.9,2.1607142857142856,2.3128274726765392,0,9,1.0,3.0,1.0,6,0,3,5,3,0,0,1,0,1,0,1,1,1,4,2,1,1,1,1,1,5,6,8,9,1,1,2,0,1,1,0,2,0,2,2,4,2,0,2,0,1,2,9,5,2,2,0,7,1,2,0,0,2,4,3
4.0,1.7678571428571428,1.9729516631955597,0,8,0.0,3.0,1.0,4,0,3,4,2,0,0,1,0,1,0,1,1,1,3,1,1,1,1,1,1,4,5,7,8,1,1,1,0,1,1,0,1,0,2,1,4,2,0,1,0,0,2,8,3,3,2,0,5,1,1,0,0,0,4,3
4.1,1.6785714285714286,1.7536405281701304,0,7,0.0,2.0,1.0,3,0,3,3,2,0,0,1,1,2,1,2,1,1,2,0,1,0,1,0,1,4,4,7,7,1,1,2,0,1,2,1,1,0,2,1,4,2,0,1,0,0,2,7,2,2,2,0,5,1,1,0,0,0,3,3
4.2,1.5892857142857142,1.7906182662729102,0,7,0.0,2.0,1.0,2,0,3,3,2,0,0,1,1,2,1,1,1,1,2,0,1,0,1,0,1,4,4,7,7,0,1,1,0,0,1,1,0,0,3,2,4,2,0,1,0,0,2,7,2,2,2,0,5,1,1,0,0,0,3,3
4.3,1.4285714285714286,1.6350747346085139,0,7,0.0,2.0,1.0,3,0,2,4,1,0,0,0,1,1,1,1,2,1,1,0,0,1,2,0,2,4,3,7,6,1,1,1,0,0,1,1,0,0,1,1,4,2,0,1,0,0,2,6,2,2,2,0,4,1,0,0,0,0,2,2
4.4,1.5,2.0528725518857018,0,10,0.0,2.0,1.0,2,0,2,3,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,4,3,7,8,1,1,1,0,0,1,1,0,1,1,2,3,2,0,0,0,0,3,10,5,3,2,0,4,1,0,0,0,0,1,3
4.5,1.625,1.818186891226689,0,8,0.0,2.25,1.0,1,0,3,3,1,0,0,1,1,2,1,0,2,1,1,0,0,0,2,0,2,4,3,6,7,1,0,1,0,0,1,1,0,2,1,2,3,2,0,1,0,0,3,8,3,3,3,1,6,2,1,0,0,0,2,3
4.6,1.7142857142857142,2.2015764296317784,0,10,0.0,3.0,1.0,2,0,2,4,0,0,0,2,1,3,0,0,2,1,0,0,0,0,2,0,2,4,3,7,8,2,0,0,0,0,0,0,0,2,0,2,3,3,0,1,0,0,4,10,4,4,3,1,6,2,1,0,0,0,1,4
4.7,1.6071428571428572,1.9881665228166825,0,9,0.0,2.25,1.0,2,0,2,4,0,0,0,2,1,3,0,0,2,2,0,0,0,0,2,0,2,4,3,6,7,2,0,0,0,0,0,0,0,2,0,2,3,2,0,1,0,0,3,9,4,3,3,1,6,2,1,0,0,0,1,3
4.8,1.75,2.1978073488950627,0,11,0.0,2.25,1.0,2,0,3,4,1,0,0,2,1,3,0,0,2,1,1,0,0,0,2,0,2,3,3,6,8,2,0,0,0,0,0,0,0,2,0,2,2,2,0,1,0,0,5,11,4,5,2,1,5,3,1,1,0,0,1,4
4.9,1.6785714285714286,2.1053260933127844,0,11,0.0,3.0,1.0,2,0,3,4,1,1,1,2,1,3,0,0,3,2,1,0,0,0,1,0,2,3,3,5,8,2,0,0,0,0,0,0,0,1,0,1,2,2,0,1,0,0,4,11,4,4,2,1,5,3,1,0,0,0,1,3
5.0,1.4107142857142858,1.6666560373810717,0,9,0.0,2.0,1.0,2,0,3,2,1,1,1,2,0,2,0,0,2,2,1,0,0,0,1,0,2,3,2,4,5,2,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,3,9,3,3,2,1,5,3,1,0,0,1,1,3
5.1,1.1964285714285714,1.4195024638576574,0,8,0.0,2.0,1.0,2,1,3,2,2,1,2,2,0,2,0,0,1,2,1,0,0,0,0,0,1,2,1,3,3,2,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,8,3,2,2,1,4,3,1,0,0,1,0,2
5.2,1.2857142857142858,1.5084794344244903,0,8,0.0,2.0,1.0,2,0,4,3,1,0,0,2,1,3,0,0,1,2,2,0,0,0,0,0,1,2,1,3,3,2,0,1,0,1,0,0,1,1,0,1,2,0,0,0,0,0,2,8,3,2,2,1,4,4,1,0,0,1,1,3
5.3,1.4285714285714286,1.7510929531616088,0,8,0.0,2.0,1.0,3,1,4,5,1,0,0,3,2,5,0,0,0,2,1,0,0,0,0,0,0,2,2,3,4,2,0,1,0,1,0,0,1,1,0,1,2,0,0,0,0,0,2,8,3,2,2,1,5,5,2,0,0,1,0,2
5.4,1.3035714285714286,1.6137759941155629,0,8,0.0,2.0,1.0,2,1,4,4,1,0,0,2,3,5,0,0,0,2,1,0,1,0,0,0,0,2,2,2,4,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2,8,3,2,1,1,4,4,2,0,0,0,0,2
5.5,1.6071428571428572,2.0325790393045984,0,10,0.0,2.25,1.0,4,1,5,6,1,0,0,1,3,5,0,0,0,2,3,1,0,0,0,0,0,2,3,2,6,1,2,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,3,10,4,2,2,1,4,4,2,0,0,0,2,2
5.6,1.5892857142857142,1.9158808652408212,0,10,0.0,2.0,1.0,3,1,5,5,1,0,0,1,2,4,0,1,1,2,3,1,0,0,2,0,1,2,3,2,6,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,3,10,4,2,2,1,4,4,3,0,0,0,2,2
5.7,1.8035714285714286,1.9031894551097155,0,10,0.0,3.0,1.5,3,2,5,5,1,0,0,1,2,4,0,1,2,2,3,2,0,1,3,1,3,2,3,2,6,1,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,3,10,4,3,2,2,4,4,3,0,0,0,3,2
5.8,1.8214285714285714,1.9374794271455495,0,10,0.0,3.0,1.0,3,1,5,5,1,0,0,1,3,5,0,1,2,1,3,2,0,1,3,1,3,2,3,2,6,1,0,0,1,0,0,1,0,1,0,2,0,0,0,2,0,0,3,10,4,3,2,2,4,3,3,0,0,0,4,2
5.9,1.7857142857142858,1.8294640678379575,0,9,0.0,3.0,1.0,4,1,5,5,2,0,0,1,3,5,0,1,2,1,2,2,0,1,3,2,3,2,3,2,6,1,0,0,1,0,0,1,1,1,1,2,0,0,0,1,0,0,3,9,4,4,1,1,3,2,2,1,0,0,4,1
6.0,2.0,2.0089087300607478,0,9,0.0,3.0,1.5,5,1,6,6,4,0,0,2,3,6,0,1,2,1,3,2,0,1,3,2,3,2,4,2,6,1,0,0,1,0,0,1,2,1,2,2,0,0,0,1,0,0,3,9,4,4,1,1,3,2,2,1,0,0,5,1
6.1,2.1428571428571428,2.0565971498411382,0,10,1.0,3.0,2.0,5,1,5,6,3,0,0,2,3,6,1,1,2,2,2,2,0,1,3,2,3,2,4,4,7,2,0,0,1,0,0,2,2,2,1,3,1,0,0,1,0,0,4,10,4,5,1,1,3,2,2,1,0,0,4,1
6.2,2.4642857142857144,2.2910094914242323,0,11,1.0,3.25,2.0,6,1,6,6,5,0,0,2,3,6,2,1,2,1,3,2,0,1,4,2,3,2,4,4,8,2,0,2,1,0,0,3,3,2,1,3,1,0,0,1,0,0,4,11,5,6,2,1,3,2,3,1,0,0,5,2
6.3,2.5,2.2990681342044401,0,11,1.0,4.0,2.0,5,1,5,6,5,0,0,2,3,6,2,1,2,1,3,2,0,1,4,2,3,2,4,4,8,2,0,2,1,0,0,3,3,2,1,3,1,0,0,1,0,0,4,11,5,5,1,1,6,3,5,1,0,0,5,2
6.4,2.6607142857142856,2.2061341893059199,0,10,1.0,4.0,2.0,6,1,6,6,5,0,0,2,3,6,3,3,3,1,3,2,0,1,5,2,4,2,3,4,7,2,1,3,1,0,0,4,3,2,1,3,2,0,0,2,0,0,4,10,5,5,1,1,5,3,4,1,0,0,6,2
6.5,2.5714285714285716,2.381904571504724,0,10,1.0,4.0,2.0,6,1,5,7,5,0,0,2,3,7,3,2,2,0,3,2,0,1,4,2,4,1,4,4,8,2,0,3,1,0,0,4,3,2,1,3,1,0,0,2,0,0,4,10,6,6,1,1,4,2,2,1,0,0,7,2
6.6,2.6428571428571428,2.6553757564915874,0,12,0.0,4.0,2.0,6,1,6,7,6,0,0,2,4,7,3,2,2,0,4,2,0,1,4,2,4,0,4,3,8,2,0,3,0,0,0,4,3,2,1,2,1,0,0,2,0,0,5,12,7,7,0,1,3,3,2,1,0,0,7,2
6.7,2.6071428571428572,2.71028840998631,0,11,0.0,4.0,2.0,6,1,7,8,6,1,0,3,4,8,3,2,2,0,5,2,0,0,4,1,3,0,4,2,8,2,0,3,0,0,0,3,3,2,1,1,1,0,0,2,0,0,5,11,6,7,0,1,3,2,2,1,0,0,8,2
6.8,2.5178571428571428,2.6117254246718882,0,11,0.0,4.0,2.0,6,1,6,7,6,1,0,2,5,7,3,2,2,0,5,1,1,1,4,0,3,0,4,2,8,2,0,3,0,0,0,3,3,2,1,1,1,0,0,2,0,0,5,11,6,6,0,1,3,2,2,0,0,0,8,2
6.9,2.375,2.539421334533857,0,12,0.0,3.25,2.0,6,0,5,5,6,2,1,1,3,5,2,2,2,1,5,2,0,0,3,0,3,0,4,2,8,2,0,4,0,0,1,3,3,1,1,1,1,0,0,2,0,0,5,12,6,6,0,1,3,2,1,0,0,0,8,2
7.0,2.4285714285714284,2.5970941375282632,0,12,0.0,3.25,2.0,7,0,5,5,6,2,1,1,3,5,2,2,2,1,5,2,0,0,3,0,3,0,4,2,9,2,1,4,0,0,1,3,3,1,1,1,1,0,0,2,0,0,5,12,6,6,0,1,3,2,1,0,0,0,8,2
7.1,2.3392857142857144,2.5654071364035387,0,11,0.0,3.25,2.0,7,0,5,6,6,2,1,1,3,6,2,2,1,1,5,2,0,0,2,0,2,0,5,2,9,2,0,4,0,0,1,3,3,1,1,1,1,0,0,2,0,0,5,11,6,5,0,0,3,2,1,0,0,0,7,2
7.2,2.5,2.8660575211055539,0,13,0.0,3.25,2.0,8,1,5,6,8,2,1,1,2,5,2,2,1,1,5,2,0,1,2,0,2,0,5,3,10,2,1,4,0,0,1,3,3,2,1,2,1,0,0,2,0,0,5,13,7,6,0,0,1,1,0,0,0,0,8,2
7.3,2.1785714285714284,2.7393113241492371,0,11,0.0,3.0,1.0,7,1,5,5,9,1,0,1,1,4,1,2,1,0,6,2,0,0,2,0,2,0,5,2,9,2,0,3,0,0,1,2,3,1,1,1,1,0,0,3,0,0,4,11,6,5,0,0,1,1,0,0,0,0,9,1
7.4,2.0,2.5634797778466227,0,10,0.0,2.25,1.0,7,1,5,5,9,1,0,1,1,4,0,1,1,0,5,2,0,0,2,0,2,0,5,2,8,2,0,2,0,0,1,1,3,1,1,1,1,0,0,2,0,0,4,10,5,5,0,0,1,1,0,0,0,0,8,1
7.5,2.1071428571428572,2.4977030264151239,0,10,0.0,3.0,1.0,7,1,5,4,9,3,0,1,1,3,0,1,1,2,5,3,0,1,2,1,3,0,5,2,8,2,0,2,0,0,1,1,2,1,2,1,1,0,0,1,0,0,4,10,5,5,0,0,2,1,0,0,0,0,8,1
7.6,2.1785714285714284,2.5850334541710818,0,10,0.0,3.25,1.0,7,1,4,5,6,3,0,1,1,3,0,1,1,2,6,5,0,2,2,2,4,0,6,2,9,1,0,2,0,0,1,1,1,1,0,1,1,0,0,2,0,0,4,10,5,6,0,0,1,1,0,0,1,0,9,1
7.7,2.0714285714285716,2.3211538298959882,0,9,0.0,3.0,1.0,5,2,4,4,7,3,0,0,1,2,1,2,1,2,6,4,0,2,2,2,4,0,4,3,9,1,0,3,0,0,0,1,2,1,0,1,1,1,0,2,0,0,3,9,4,5,0,0,1,1,0,0,1,0,8,1
7.8,2.1785714285714284,2.4061464661002105,0,9,0.0,3.0,1.5,5,2,5,5,7,3,0,0,1,2,1,2,1,2,7,4,0,2,2,2,4,0,4,3,9,2,0,3,0,0,0,1,2,1,0,1,1,1,0,2,0,0,3,8,4,6,0,0,2,0,1,0,1,0,9,1
7.9,2.125,2.2445370187571934,0,9,0.0,3.0,2.0,5,2,4,4,7,3,0,0,1,2,1,2,1,2,6,4,0,2,2,2,4,0,4,3,9,2,0,3,0,0,0,1,2,2,0,1,1,1,0,2,0,0,3,8,4,5,0,1,2,0,1,0,1,0,8,1
8.0,2.0535714285714284,2.2072902169947701,0,9,0.0,3.0,1.5,4,2,4,4,6,3,0,0,1,2,1,2,1,2,6,4,0,2,2,2,4,0,4,3,9,1,0,3,0,0,0,1,2,2,0,1,1,1,0,2,0,0,3,8,4,5,0,0,2,0,1,0,1,0,8,1
8.1,2.3392857142857144,2.6136782081025589,0,11,0.0,3.25,2.0,5,2,5,4,8,4,0,0,1,2,0,1,1,3,7,4,0,2,2,2,4,0,5,3,10,2,0,2,0,0,0,0,2,2,0,1,1,1,0,2,0,0,3,11,5,6,1,1,3,1,1,0,1,0,8,2
8.2,2.6071428571428572,2.8578124215446143,0,13,0.0,4.0,2.0,6,2,5,5,7,1,0,0,1,3,0,1,1,0,7,4,0,2,2,2,4,2,5,6,11,3,0,2,0,0,0,0,2,4,0,3,2,1,0,2,0,0,3,13,6,6,1,0,3,2,2,1,1,1,9,2
8.3,2.5357142857142856,2.7707933734523298,0,12,0.0,3.25,2.0,6,2,5,5,7,1,0,0,1,3,0,2,2,0,7,3,0,1,3,1,4,2,5,5,10,3,0,2,0,0,0,0,2,2,0,2,2,1,0,2,0,0,4,12,5,7,1,0,3,2,2,1,1,1,10,2
8.4,2.3392857142857144,2.7598963859580832,0,13,0.0,3.0,2.0,6,2,4,5,6,1,0,0,1,3,0,1,1,0,6,2,0,0,2,0,2,2,5,5,10,3,0,2,0,0,0,0,2,2,0,2,2,1,0,2,0,0,4,13,5,7,1,0,3,2,2,2,0,1,9,2
8.5,2.1964285714285716,2.580279904924097,0,12,0.0,3.0,1.5,6,2,3,5,5,1,0,0,1,3,0,1,2,0,5,2,0,0,3,0,3,2,5,5,10,3,0,1,0,0,0,0,1,2,0,2,2,1,0,2,0,0,3,12,5,6,1,0,3,2,2,1,0,1,8,1
8.6,2.3392857142857144,2.5444392149091213,0,12,0.75,3.25,2.0,6,2,3,4,5,1,0,1,1,2,1,2,3,0,5,2,0,0,4,0,4,2,4,5,9,3,1,1,0,0,0,0,1,2,0,2,3,1,0,2,0,0,4,12,5,7,2,1,3,2,1,1,0,1,9,1
8.7,2.1428571428571428,2.2868300847974452,0,10,0.0,3.0,2.0,5,1,3,3,5,1,0,0,1,2,0,2,3,0,5,1,1,0,4,0,4,2,3,5,7,3,1,2,0,0,0,0,2,2,0,2,3,1,0,2,0,0,3,10,4,7,2,1,3,2,1,0,0,1,9,1
8.8,2.1428571428571428,2.3861847269271519,0,10,0.0,3.0,1.5,5,1,3,3,5,1,0,0,1,2,0,1,2,0,5,1,1,0,4,0,4,2,3,5,7,3,1,2,0,0,0,0,2,2,0,2,3,1,0,1,0,0,3,10,4,8,2,1,3,2,1,0,0,2,10,1
8.9,2.0,2.2756474745819988,0,10,0.0,3.0,1.0,5,0,4,3,5,1,0,1,0,2,0,1,2,0,5,1,0,0,3,0,3,2,2,5,6,3,1,1,0,0,0,0,1,2,0,2,3,1,0,1,0,0,3,10,4,7,2,1,3,2,1,0,0,3,9,1
9.0,1.9642857142857142,2.1709468450613043,0,10,0.75,3.0,1.0,5,1,3,3,5,1,1,1,0,2,0,1,1,0,5,1,0,0,2,1,2,2,2,5,6,2,1,1,0,0,0,1,2,3,0,2,3,1,0,1,0,0,3,10,4,6,1,1,2,2,1,0,1,3,9,0
